cur_datetime,UWG_canTemp_K,senWaste,
2004-06-17 17:15:00,300.922,6.148,
2004-06-17 17:20:00,300.897,6.148,
2004-06-17 17:25:00,300.863,6.148,
2004-06-17 17:30:00,300.825,6.148,
2004-06-17 17:35:00,300.788,6.148,
2004-06-17 17:40:00,300.752,6.148,
2004-06-17 17:45:00,300.719,6.148,
2004-06-17 17:50:00,300.690,6.148,
2004-06-17 17:55:00,300.664,6.148,
2004-06-17 18:00:00,300.640,7.243,
2004-06-17 18:05:00,300.625,7.243,
2004-06-17 18:10:00,300.657,7.243,
2004-06-17 18:15:00,300.561,7.243,
2004-06-17 18:20:00,300.478,7.243,
2004-06-17 18:25:00,300.388,7.243,
2004-06-17 18:30:00,300.297,7.243,
2004-06-17 18:35:00,300.209,7.243,
2004-06-17 18:40:00,300.126,7.243,
2004-06-17 18:45:00,300.048,7.243,
2004-06-17 18:50:00,299.977,7.243,
2004-06-17 18:55:00,299.913,7.243,
2004-06-17 19:00:00,299.856,6.906,
2004-06-17 19:05:00,299.796,6.906,
2004-06-17 19:10:00,299.683,6.906,
2004-06-17 19:15:00,299.110,6.906,
2004-06-17 19:20:00,298.728,6.906,
2004-06-17 19:25:00,298.500,6.906,
2004-06-17 19:30:00,298.330,6.906,
2004-06-17 19:35:00,298.194,6.906,
2004-06-17 19:40:00,298.085,6.906,
2004-06-17 19:45:00,297.995,6.906,
2004-06-17 19:50:00,297.917,6.906,
2004-06-17 19:55:00,297.848,6.906,
2004-06-17 20:00:00,297.789,6.317,
2004-06-17 20:05:00,297.727,6.317,
2004-06-17 20:10:00,297.552,6.317,
2004-06-17 20:15:00,297.389,6.317,
2004-06-17 20:20:00,297.244,6.317,
2004-06-17 20:25:00,297.120,6.317,
2004-06-17 20:30:00,297.014,6.317,
2004-06-17 20:35:00,296.921,6.317,
2004-06-17 20:40:00,296.838,6.317,
2004-06-17 20:45:00,296.762,6.317,
2004-06-17 20:50:00,296.691,6.317,
2004-06-17 20:55:00,296.626,6.317,
2004-06-17 21:00:00,296.567,5.137,
2004-06-17 21:05:00,296.494,5.137,
2004-06-17 21:10:00,296.435,5.137,
2004-06-17 21:15:00,296.296,5.137,
2004-06-17 21:20:00,296.183,5.137,
2004-06-17 21:25:00,296.088,5.137,
2004-06-17 21:30:00,296.003,5.137,
2004-06-17 21:35:00,295.927,5.137,
2004-06-17 21:40:00,295.856,5.137,
2004-06-17 21:45:00,295.788,5.137,
2004-06-17 21:50:00,295.725,5.137,
2004-06-17 21:55:00,295.667,5.137,
2004-06-17 22:00:00,295.611,4.464,
2004-06-17 22:05:00,295.539,4.464,
2004-06-17 22:10:00,295.430,4.464,
2004-06-17 22:15:00,295.362,4.464,
2004-06-17 22:20:00,295.303,4.464,
2004-06-17 22:25:00,295.254,4.464,
2004-06-17 22:30:00,295.210,4.464,
2004-06-17 22:35:00,295.169,4.464,
2004-06-17 22:40:00,295.130,4.464,
2004-06-17 22:45:00,295.092,4.464,
2004-06-17 22:50:00,295.056,4.464,
2004-06-17 22:55:00,295.021,4.464,
2004-06-17 23:00:00,294.987,2.442,
2004-06-17 23:05:00,294.937,2.442,
2004-06-17 23:10:00,294.797,2.442,
2004-06-17 23:15:00,294.778,2.442,
2004-06-17 23:20:00,294.735,2.442,
2004-06-17 23:25:00,294.695,2.442,
2004-06-17 23:30:00,294.658,2.442,
2004-06-17 23:35:00,294.623,2.442,
2004-06-17 23:40:00,294.590,2.442,
2004-06-17 23:45:00,294.558,2.442,
2004-06-17 23:50:00,294.528,2.442,
2004-06-17 23:55:00,294.498,2.442,
2004-06-18 00:00:00,294.470,0.674,
2004-06-18 00:05:00,294.418,0.674,
2004-06-18 00:10:00,294.387,0.674,
2004-06-18 00:15:00,294.314,0.674,
2004-06-18 00:20:00,294.248,0.674,
2004-06-18 00:25:00,294.191,0.674,
2004-06-18 00:30:00,294.140,0.674,
2004-06-18 00:35:00,294.094,0.674,
2004-06-18 00:40:00,294.050,0.674,
2004-06-18 00:45:00,294.009,0.674,
2004-06-18 00:50:00,293.970,0.674,
2004-06-18 00:55:00,293.932,0.674,
2004-06-18 01:00:00,293.895,0.337,
2004-06-18 01:05:00,293.854,0.337,
2004-06-18 01:10:00,293.835,0.337,
2004-06-18 01:15:00,293.689,0.337,
2004-06-18 01:20:00,293.565,0.337,
2004-06-18 01:25:00,293.454,0.337,
2004-06-18 01:30:00,293.351,0.337,
2004-06-18 01:35:00,293.255,0.337,
2004-06-18 01:40:00,293.164,0.337,
2004-06-18 01:45:00,293.077,0.337,
2004-06-18 01:50:00,292.995,0.337,
2004-06-18 01:55:00,292.916,0.337,
2004-06-18 02:00:00,292.841,0.084,
2004-06-18 02:05:00,292.768,0.084,
2004-06-18 02:10:00,292.699,0.084,
2004-06-18 02:15:00,292.587,0.084,
2004-06-18 02:20:00,292.491,0.084,
2004-06-18 02:25:00,292.404,0.084,
2004-06-18 02:30:00,292.324,0.084,
2004-06-18 02:35:00,292.248,0.084,
2004-06-18 02:40:00,292.175,0.084,
2004-06-18 02:45:00,292.106,0.084,
2004-06-18 02:50:00,292.039,0.084,
2004-06-18 02:55:00,291.975,0.084,
2004-06-18 03:00:00,291.913,0.084,
2004-06-18 03:05:00,291.853,0.084,
2004-06-18 03:10:00,291.800,0.084,
2004-06-18 03:15:00,291.741,0.084,
2004-06-18 03:20:00,291.691,0.084,
2004-06-18 03:25:00,291.646,0.084,
2004-06-18 03:30:00,291.604,0.084,
2004-06-18 03:35:00,291.565,0.084,
2004-06-18 03:40:00,291.527,0.084,
2004-06-18 03:45:00,291.490,0.084,
2004-06-18 03:50:00,291.454,0.084,
2004-06-18 03:55:00,291.418,0.084,
2004-06-18 04:00:00,291.383,0.337,
2004-06-18 04:05:00,291.351,0.337,
2004-06-18 04:10:00,291.317,0.337,
2004-06-18 04:15:00,291.277,0.337,
2004-06-18 04:20:00,291.239,0.337,
2004-06-18 04:25:00,291.203,0.337,
2004-06-18 04:30:00,291.168,0.337,
2004-06-18 04:35:00,291.133,0.337,
2004-06-18 04:40:00,291.099,0.337,
2004-06-18 04:45:00,291.065,0.337,
2004-06-18 04:50:00,291.032,0.337,
2004-06-18 04:55:00,290.999,0.337,
2004-06-18 05:00:00,290.967,2.274,
2004-06-18 05:05:00,290.953,2.274,
2004-06-18 05:10:00,290.925,2.274,
2004-06-18 05:15:00,291.018,2.274,
2004-06-18 05:20:00,291.085,2.274,
2004-06-18 05:25:00,291.118,2.274,
2004-06-18 05:30:00,291.133,2.274,
2004-06-18 05:35:00,291.138,2.274,
2004-06-18 05:40:00,291.138,2.274,
2004-06-18 05:45:00,291.135,2.274,
2004-06-18 05:50:00,291.131,2.274,
2004-06-18 05:55:00,291.125,2.274,
2004-06-18 06:00:00,291.118,7.917,
2004-06-18 06:05:00,291.137,7.917,
2004-06-18 06:10:00,291.146,7.917,
2004-06-18 06:15:00,291.961,7.917,
2004-06-18 06:20:00,292.332,7.917,
2004-06-18 06:25:00,292.485,7.917,
2004-06-18 06:30:00,292.541,7.917,
2004-06-18 06:35:00,292.554,7.917,
2004-06-18 06:40:00,292.545,7.917,
2004-06-18 06:45:00,292.523,7.917,
2004-06-18 06:50:00,292.497,7.917,
2004-06-18 06:55:00,292.470,7.917,
2004-06-18 07:00:00,292.443,8.422,
2004-06-18 07:05:00,292.421,8.422,
2004-06-18 07:10:00,292.431,8.422,
2004-06-18 07:15:00,292.416,8.422,
2004-06-18 07:20:00,292.458,8.422,
2004-06-18 07:25:00,292.542,8.422,
2004-06-18 07:30:00,292.652,8.422,
2004-06-18 07:35:00,292.772,8.422,
2004-06-18 07:40:00,292.894,8.422,
2004-06-18 07:45:00,293.010,8.422,
2004-06-18 07:50:00,293.119,8.422,
2004-06-18 07:55:00,293.220,8.422,
2004-06-18 08:00:00,293.313,8.085,
2004-06-18 08:05:00,293.393,8.085,
2004-06-18 08:10:00,293.524,8.085,
2004-06-18 08:15:00,293.592,8.085,
2004-06-18 08:20:00,293.689,8.085,
2004-06-18 08:25:00,293.808,8.085,
2004-06-18 08:30:00,293.939,8.085,
2004-06-18 08:35:00,294.075,8.085,
2004-06-18 08:40:00,294.211,8.085,
2004-06-18 08:45:00,294.343,8.085,
2004-06-18 08:50:00,294.469,8.085,
2004-06-18 08:55:00,294.588,8.085,
2004-06-18 09:00:00,294.700,7.075,
2004-06-18 09:05:00,294.799,7.075,
2004-06-18 09:10:00,294.937,7.075,
2004-06-18 09:15:00,294.990,7.075,
2004-06-18 09:20:00,295.056,7.075,
2004-06-18 09:25:00,295.137,7.075,
2004-06-18 09:30:00,295.225,7.075,
2004-06-18 09:35:00,295.316,7.075,
2004-06-18 09:40:00,295.409,7.075,
2004-06-18 09:45:00,295.502,7.075,
2004-06-18 09:50:00,295.593,7.075,
2004-06-18 09:55:00,295.683,7.075,
2004-06-18 10:00:00,295.769,6.401,
2004-06-18 10:05:00,295.849,6.401,
2004-06-18 10:10:00,295.879,6.401,
2004-06-18 10:15:00,296.060,6.401,
2004-06-18 10:20:00,296.261,6.401,
2004-06-18 10:25:00,296.465,6.401,
2004-06-18 10:30:00,296.664,6.401,
2004-06-18 10:35:00,296.849,6.401,
2004-06-18 10:40:00,297.018,6.401,
2004-06-18 10:45:00,297.170,6.401,
2004-06-18 10:50:00,297.307,6.401,
2004-06-18 10:55:00,297.429,6.401,
2004-06-18 11:00:00,297.537,5.137,
2004-06-18 11:05:00,297.631,5.137,
2004-06-18 11:10:00,297.719,5.137,
2004-06-18 11:15:00,297.815,5.137,
2004-06-18 11:20:00,297.924,5.137,
2004-06-18 11:25:00,298.038,5.137,
2004-06-18 11:30:00,298.148,5.137,
2004-06-18 11:35:00,298.250,5.137,
2004-06-18 11:40:00,298.343,5.137,
2004-06-18 11:45:00,298.426,5.137,
2004-06-18 11:50:00,298.500,5.137,
2004-06-18 11:55:00,298.566,5.137,
2004-06-18 12:00:00,298.624,4.464,
2004-06-18 12:05:00,298.674,4.464,
2004-06-18 12:10:00,298.721,4.464,
2004-06-18 12:15:00,298.789,4.464,
2004-06-18 12:20:00,298.881,4.464,
2004-06-18 12:25:00,298.985,4.464,
2004-06-18 12:30:00,299.089,4.464,
2004-06-18 12:35:00,299.187,4.464,
2004-06-18 12:40:00,299.277,4.464,
2004-06-18 12:45:00,299.357,4.464,
2004-06-18 12:50:00,299.429,4.464,
2004-06-18 12:55:00,299.493,4.464,
2004-06-18 13:00:00,299.550,3.958,
2004-06-18 13:05:00,299.599,3.958,
2004-06-18 13:10:00,299.639,3.958,
2004-06-18 13:15:00,299.698,3.958,
2004-06-18 13:20:00,299.774,3.958,
2004-06-18 13:25:00,299.858,3.958,
2004-06-18 13:30:00,299.942,3.958,
2004-06-18 13:35:00,300.021,3.958,
2004-06-18 13:40:00,300.093,3.958,
2004-06-18 13:45:00,300.158,3.958,
2004-06-18 13:50:00,300.215,3.958,
2004-06-18 13:55:00,300.267,3.958,
2004-06-18 14:00:00,300.313,3.453,
2004-06-18 14:05:00,300.352,3.453,
2004-06-18 14:10:00,300.440,3.453,
2004-06-18 14:15:00,300.462,3.453,
2004-06-18 14:20:00,300.526,3.453,
2004-06-18 14:25:00,300.594,3.453,
2004-06-18 14:30:00,300.658,3.453,
2004-06-18 14:35:00,300.717,3.453,
2004-06-18 14:40:00,300.769,3.453,
2004-06-18 14:45:00,300.815,3.453,
2004-06-18 14:50:00,300.855,3.453,
2004-06-18 14:55:00,300.890,3.453,
2004-06-18 15:00:00,300.921,3.958,
2004-06-18 15:05:00,300.950,3.958,
2004-06-18 15:10:00,301.023,3.958,
2004-06-18 15:15:00,301.008,3.958,
2004-06-18 15:20:00,301.020,3.958,
2004-06-18 15:25:00,301.028,3.958,
2004-06-18 15:30:00,301.035,3.958,
2004-06-18 15:35:00,301.039,3.958,
2004-06-18 15:40:00,301.044,3.958,
2004-06-18 15:45:00,301.047,3.958,
2004-06-18 15:50:00,301.050,3.958,
2004-06-18 15:55:00,301.052,3.958,
2004-06-18 16:00:00,301.054,4.632,
2004-06-18 16:05:00,301.060,4.632,
2004-06-18 16:10:00,301.056,4.632,
2004-06-18 16:15:00,301.039,4.632,
2004-06-18 16:20:00,301.008,4.632,
2004-06-18 16:25:00,300.972,4.632,
2004-06-18 16:30:00,300.937,4.632,
2004-06-18 16:35:00,300.905,4.632,
2004-06-18 16:40:00,300.877,4.632,
2004-06-18 16:45:00,300.853,4.632,
2004-06-18 16:50:00,300.832,4.632,
2004-06-18 16:55:00,300.813,4.632,
2004-06-18 17:00:00,300.798,6.148,
2004-06-18 17:05:00,300.791,6.148,
2004-06-18 17:10:00,300.814,6.148,
2004-06-18 17:15:00,300.730,6.148,
2004-06-18 17:20:00,300.646,6.148,
2004-06-18 17:25:00,300.554,6.148,
2004-06-18 17:30:00,300.467,6.148,
2004-06-18 17:35:00,300.387,6.148,
2004-06-18 17:40:00,300.318,6.148,
2004-06-18 17:45:00,300.259,6.148,
2004-06-18 17:50:00,300.208,6.148,
2004-06-18 17:55:00,300.166,6.148,
2004-06-18 18:00:00,300.130,7.243,
2004-06-18 18:05:00,300.104,7.243,
2004-06-18 18:10:00,300.072,7.243,
2004-06-18 18:15:00,299.943,7.243,
2004-06-18 18:20:00,299.780,7.243,
2004-06-18 18:25:00,299.610,7.243,
2004-06-18 18:30:00,299.443,7.243,
2004-06-18 18:35:00,299.284,7.243,
2004-06-18 18:40:00,299.136,7.243,
2004-06-18 18:45:00,299.000,7.243,
2004-06-18 18:50:00,298.878,7.243,
2004-06-18 18:55:00,298.769,7.243,
2004-06-18 19:00:00,298.673,6.906,
2004-06-18 19:05:00,298.590,6.906,
2004-06-18 19:10:00,298.481,6.906,
2004-06-18 19:15:00,298.399,6.906,
2004-06-18 19:20:00,298.272,6.906,
2004-06-18 19:25:00,298.134,6.906,
2004-06-18 19:30:00,297.994,6.906,
2004-06-18 19:35:00,297.853,6.906,
2004-06-18 19:40:00,297.715,6.906,
2004-06-18 19:45:00,297.581,6.906,
2004-06-18 19:50:00,297.454,6.906,
2004-06-18 19:55:00,297.334,6.906,
2004-06-18 20:00:00,297.222,6.317,
2004-06-18 20:05:00,297.111,6.317,
2004-06-18 20:10:00,296.936,6.317,
2004-06-18 20:15:00,296.327,6.317,
2004-06-18 20:20:00,296.025,6.317,
2004-06-18 20:25:00,295.828,6.317,
2004-06-18 20:30:00,295.662,6.317,
2004-06-18 20:35:00,295.534,6.317,
2004-06-18 20:40:00,295.426,6.317,
2004-06-18 20:45:00,295.332,6.317,
2004-06-18 20:50:00,295.249,6.317,
2004-06-18 20:55:00,295.175,6.317,
2004-06-18 21:00:00,295.107,5.137,
2004-06-18 21:05:00,295.040,5.137,
2004-06-18 21:10:00,294.981,5.137,
2004-06-18 21:15:00,294.840,5.137,
2004-06-18 21:20:00,294.747,5.137,
2004-06-18 21:25:00,294.673,5.137,
2004-06-18 21:30:00,294.608,5.137,
2004-06-18 21:35:00,294.550,5.137,
2004-06-18 21:40:00,294.497,5.137,
2004-06-18 21:45:00,294.449,5.137,
2004-06-18 21:50:00,294.405,5.137,
2004-06-18 21:55:00,294.365,5.137,
2004-06-18 22:00:00,294.328,4.464,
2004-06-18 22:05:00,294.280,4.464,
2004-06-18 22:10:00,294.243,4.464,
2004-06-18 22:15:00,294.104,4.464,
2004-06-18 22:20:00,294.014,4.464,
2004-06-18 22:25:00,293.946,4.464,
2004-06-18 22:30:00,293.889,4.464,
2004-06-18 22:35:00,293.840,4.464,
2004-06-18 22:40:00,293.797,4.464,
2004-06-18 22:45:00,293.758,4.464,
2004-06-18 22:50:00,293.723,4.464,
2004-06-18 22:55:00,293.690,4.464,
2004-06-18 23:00:00,293.659,2.442,
2004-06-18 23:05:00,293.621,2.442,
2004-06-18 23:10:00,293.591,2.442,
2004-06-18 23:15:00,293.464,2.442,
2004-06-18 23:20:00,293.379,2.442,
2004-06-18 23:25:00,293.315,2.442,
2004-06-18 23:30:00,293.265,2.442,
2004-06-18 23:35:00,293.222,2.442,
2004-06-18 23:40:00,293.184,2.442,
2004-06-18 23:45:00,293.150,2.442,
2004-06-18 23:50:00,293.118,2.442,
2004-06-18 23:55:00,293.089,2.442,
2004-06-19 00:00:00,293.063,0.674,
2004-06-19 00:05:00,293.031,0.674,
2004-06-19 00:10:00,293.018,0.674,
2004-06-19 00:15:00,292.951,0.674,
2004-06-19 00:20:00,292.881,0.674,
2004-06-19 00:25:00,292.832,0.674,
2004-06-19 00:30:00,292.792,0.674,
2004-06-19 00:35:00,292.758,0.674,
2004-06-19 00:40:00,292.728,0.674,
2004-06-19 00:45:00,292.700,0.674,
2004-06-19 00:50:00,292.675,0.674,
2004-06-19 00:55:00,292.652,0.674,
2004-06-19 01:00:00,292.631,0.337,
2004-06-19 01:05:00,292.610,0.337,
2004-06-19 01:10:00,292.611,0.337,
2004-06-19 01:15:00,292.555,0.337,
2004-06-19 01:20:00,292.505,0.337,
2004-06-19 01:25:00,292.462,0.337,
2004-06-19 01:30:00,292.424,0.337,
2004-06-19 01:35:00,292.391,0.337,
2004-06-19 01:40:00,292.360,0.337,
2004-06-19 01:45:00,292.331,0.337,
2004-06-19 01:50:00,292.303,0.337,
2004-06-19 01:55:00,292.277,0.337,
2004-06-19 02:00:00,292.252,0.084,
2004-06-19 02:05:00,292.226,0.084,
2004-06-19 02:10:00,292.187,0.084,
2004-06-19 02:15:00,292.033,0.084,
2004-06-19 02:20:00,291.913,0.084,
2004-06-19 02:25:00,291.815,0.084,
2004-06-19 02:30:00,291.730,0.084,
2004-06-19 02:35:00,291.656,0.084,
2004-06-19 02:40:00,291.584,0.084,
2004-06-19 02:45:00,291.520,0.084,
2004-06-19 02:50:00,291.462,0.084,
2004-06-19 02:55:00,291.408,0.084,
2004-06-19 03:00:00,291.358,0.084,
2004-06-19 03:05:00,291.311,0.084,
2004-06-19 03:10:00,291.267,0.084,
2004-06-19 03:15:00,291.206,0.084,
2004-06-19 03:20:00,291.147,0.084,
2004-06-19 03:25:00,291.094,0.084,
2004-06-19 03:30:00,291.047,0.084,
2004-06-19 03:35:00,291.004,0.084,
2004-06-19 03:40:00,290.963,0.084,
2004-06-19 03:45:00,290.925,0.084,
2004-06-19 03:50:00,290.888,0.084,
2004-06-19 03:55:00,290.853,0.084,
2004-06-19 04:00:00,290.819,0.337,
2004-06-19 04:05:00,290.789,0.337,
2004-06-19 04:10:00,290.758,0.337,
2004-06-19 04:15:00,290.788,0.337,
2004-06-19 04:20:00,290.785,0.337,
2004-06-19 04:25:00,290.763,0.337,
2004-06-19 04:30:00,290.734,0.337,
2004-06-19 04:35:00,290.703,0.337,
2004-06-19 04:40:00,290.672,0.337,
2004-06-19 04:45:00,290.643,0.337,
2004-06-19 04:50:00,290.615,0.337,
2004-06-19 04:55:00,290.588,0.337,
2004-06-19 05:00:00,290.562,2.274,
2004-06-19 05:05:00,290.561,2.274,
2004-06-19 05:10:00,290.546,2.274,
2004-06-19 05:15:00,290.546,2.274,
2004-06-19 05:20:00,290.539,2.274,
2004-06-19 05:25:00,290.528,2.274,
2004-06-19 05:30:00,290.513,2.274,
2004-06-19 05:35:00,290.497,2.274,
2004-06-19 05:40:00,290.481,2.274,
2004-06-19 05:45:00,290.464,2.274,
2004-06-19 05:50:00,290.447,2.274,
2004-06-19 05:55:00,290.431,2.274,
2004-06-19 06:00:00,290.414,7.917,
2004-06-19 06:05:00,290.437,7.917,
2004-06-19 06:10:00,290.447,7.917,
2004-06-19 06:15:00,291.199,7.917,
2004-06-19 06:20:00,291.424,7.917,
2004-06-19 06:25:00,291.481,7.917,
2004-06-19 06:30:00,291.487,7.917,
2004-06-19 06:35:00,291.475,7.917,
2004-06-19 06:40:00,291.456,7.917,
2004-06-19 06:45:00,291.434,7.917,
2004-06-19 06:50:00,291.411,7.917,
2004-06-19 06:55:00,291.389,7.917,
2004-06-19 07:00:00,291.366,8.422,
2004-06-19 07:05:00,291.359,8.422,
2004-06-19 07:10:00,291.363,8.422,
2004-06-19 07:15:00,291.346,8.422,
2004-06-19 07:20:00,291.331,8.422,
2004-06-19 07:25:00,291.308,8.422,
2004-06-19 07:30:00,291.282,8.422,
2004-06-19 07:35:00,291.254,8.422,
2004-06-19 07:40:00,291.225,8.422,
2004-06-19 07:45:00,291.196,8.422,
2004-06-19 07:50:00,291.166,8.422,
2004-06-19 07:55:00,291.136,8.422,
2004-06-19 08:00:00,291.107,8.085,
2004-06-19 08:05:00,291.073,8.085,
2004-06-19 08:10:00,291.073,8.085,
2004-06-19 08:15:00,291.038,8.085,
2004-06-19 08:20:00,291.011,8.085,
2004-06-19 08:25:00,290.982,8.085,
2004-06-19 08:30:00,290.954,8.085,
2004-06-19 08:35:00,290.925,8.085,
2004-06-19 08:40:00,290.897,8.085,
2004-06-19 08:45:00,290.870,8.085,
2004-06-19 08:50:00,290.843,8.085,
2004-06-19 08:55:00,290.817,8.085,
2004-06-19 09:00:00,290.791,7.075,
2004-06-19 09:05:00,290.743,7.075,
2004-06-19 09:10:00,290.744,7.075,
2004-06-19 09:15:00,290.713,7.075,
2004-06-19 09:20:00,290.691,7.075,
2004-06-19 09:25:00,290.666,7.075,
2004-06-19 09:30:00,290.643,7.075,
2004-06-19 09:35:00,290.619,7.075,
2004-06-19 09:40:00,290.595,7.075,
2004-06-19 09:45:00,290.572,7.075,
2004-06-19 09:50:00,290.548,7.075,
2004-06-19 09:55:00,290.525,7.075,
2004-06-19 10:00:00,290.502,6.401,
2004-06-19 10:05:00,290.478,6.401,
2004-06-19 10:10:00,290.426,6.401,
2004-06-19 10:15:00,290.335,6.401,
2004-06-19 10:20:00,290.257,6.401,
2004-06-19 10:25:00,290.193,6.401,
2004-06-19 10:30:00,290.132,6.401,
2004-06-19 10:35:00,290.075,6.401,
2004-06-19 10:40:00,290.022,6.401,
2004-06-19 10:45:00,289.974,6.401,
2004-06-19 10:50:00,289.930,6.401,
2004-06-19 10:55:00,289.889,6.401,
2004-06-19 11:00:00,289.853,5.137,
2004-06-19 11:05:00,289.818,5.137,
2004-06-19 11:10:00,289.819,5.137,
2004-06-19 11:15:00,289.838,5.137,
2004-06-19 11:20:00,289.923,5.137,
2004-06-19 11:25:00,290.037,5.137,
2004-06-19 11:30:00,290.162,5.137,
2004-06-19 11:35:00,290.282,5.137,
2004-06-19 11:40:00,290.394,5.137,
2004-06-19 11:45:00,290.494,5.137,
2004-06-19 11:50:00,290.584,5.137,
2004-06-19 11:55:00,290.664,5.137,
2004-06-19 12:00:00,290.735,4.464,
2004-06-19 12:05:00,290.796,4.464,
2004-06-19 12:10:00,290.866,4.464,
2004-06-19 12:15:00,290.927,4.464,
2004-06-19 12:20:00,291.003,4.464,
2004-06-19 12:25:00,291.080,4.464,
2004-06-19 12:30:00,291.154,4.464,
2004-06-19 12:35:00,291.223,4.464,
2004-06-19 12:40:00,291.285,4.464,
2004-06-19 12:45:00,291.340,4.464,
2004-06-19 12:50:00,291.388,4.464,
2004-06-19 12:55:00,291.432,4.464,
2004-06-19 13:00:00,291.470,3.958,
2004-06-19 13:05:00,291.502,3.958,
2004-06-19 13:10:00,291.527,3.958,
2004-06-19 13:15:00,291.581,3.958,
2004-06-19 13:20:00,291.660,3.958,
2004-06-19 13:25:00,291.751,3.958,
2004-06-19 13:30:00,291.844,3.958,
2004-06-19 13:35:00,291.932,3.958,
2004-06-19 13:40:00,292.012,3.958,
2004-06-19 13:45:00,292.083,3.958,
2004-06-19 13:50:00,292.147,3.958,
2004-06-19 13:55:00,292.203,3.958,
2004-06-19 14:00:00,292.254,3.453,
2004-06-19 14:05:00,292.303,3.453,
2004-06-19 14:10:00,292.280,3.453,
2004-06-19 14:15:00,292.339,3.453,
2004-06-19 14:20:00,292.393,3.453,
2004-06-19 14:25:00,292.447,3.453,
2004-06-19 14:30:00,292.496,3.453,
2004-06-19 14:35:00,292.541,3.453,
2004-06-19 14:40:00,292.580,3.453,
2004-06-19 14:45:00,292.615,3.453,
2004-06-19 14:50:00,292.644,3.453,
2004-06-19 14:55:00,292.670,3.453,
2004-06-19 15:00:00,292.693,3.958,
2004-06-19 15:05:00,292.720,3.958,
2004-06-19 15:10:00,292.792,3.958,
2004-06-19 15:15:00,292.798,3.958,
2004-06-19 15:20:00,292.814,3.958,
2004-06-19 15:25:00,292.827,3.958,
2004-06-19 15:30:00,292.839,3.958,
2004-06-19 15:35:00,292.851,3.958,
2004-06-19 15:40:00,292.861,3.958,
2004-06-19 15:45:00,292.871,3.958,
2004-06-19 15:50:00,292.879,3.958,
2004-06-19 15:55:00,292.887,3.958,
2004-06-19 16:00:00,292.894,4.632,
2004-06-19 16:05:00,292.915,4.632,
2004-06-19 16:10:00,292.884,4.632,
2004-06-19 16:15:00,292.858,4.632,
2004-06-19 16:20:00,292.798,4.632,
2004-06-19 16:25:00,292.718,4.632,
2004-06-19 16:30:00,292.626,4.632,
2004-06-19 16:35:00,292.527,4.632,
2004-06-19 16:40:00,292.424,4.632,
2004-06-19 16:45:00,292.319,4.632,
2004-06-19 16:50:00,292.213,4.632,
2004-06-19 16:55:00,292.109,4.632,
2004-06-19 17:00:00,292.006,6.148,
2004-06-19 17:05:00,291.915,6.148,
2004-06-19 17:10:00,291.719,6.148,
2004-06-19 17:15:00,291.614,6.148,
2004-06-19 17:20:00,291.510,6.148,
2004-06-19 17:25:00,291.423,6.148,
2004-06-19 17:30:00,291.351,6.148,
2004-06-19 17:35:00,291.293,6.148,
2004-06-19 17:40:00,291.243,6.148,
2004-06-19 17:45:00,291.202,6.148,
2004-06-19 17:50:00,291.167,6.148,
2004-06-19 17:55:00,291.137,6.148,
2004-06-19 18:00:00,291.111,7.243,
2004-06-19 18:05:00,291.089,7.243,
2004-06-19 18:10:00,291.066,7.243,
2004-06-19 18:15:00,290.995,7.243,
2004-06-19 18:20:00,290.899,7.243,
2004-06-19 18:25:00,290.794,7.243,
2004-06-19 18:30:00,290.690,7.243,
2004-06-19 18:35:00,290.590,7.243,
2004-06-19 18:40:00,290.496,7.243,
2004-06-19 18:45:00,290.412,7.243,
2004-06-19 18:50:00,290.336,7.243,
2004-06-19 18:55:00,290.269,7.243,
2004-06-19 19:00:00,290.210,6.906,
2004-06-19 19:05:00,290.160,6.906,
2004-06-19 19:10:00,290.110,6.906,
2004-06-19 19:15:00,290.026,6.906,
2004-06-19 19:20:00,289.924,6.906,
2004-06-19 19:25:00,289.817,6.906,
2004-06-19 19:30:00,289.712,6.906,
2004-06-19 19:35:00,289.611,6.906,
2004-06-19 19:40:00,289.517,6.906,
2004-06-19 19:45:00,289.431,6.906,
2004-06-19 19:50:00,289.353,6.906,
2004-06-19 19:55:00,289.284,6.906,
2004-06-19 20:00:00,289.223,6.317,
2004-06-19 20:05:00,289.164,6.317,
2004-06-19 20:10:00,289.189,6.317,
2004-06-19 20:15:00,289.172,6.317,
2004-06-19 20:20:00,289.150,6.317,
2004-06-19 20:25:00,289.127,6.317,
2004-06-19 20:30:00,289.113,6.317,
2004-06-19 20:35:00,289.100,6.317,
2004-06-19 20:40:00,289.089,6.317,
2004-06-19 20:45:00,289.079,6.317,
2004-06-19 20:50:00,289.070,6.317,
2004-06-19 20:55:00,289.062,6.317,
2004-06-19 21:00:00,289.055,5.137,
2004-06-19 21:05:00,289.017,5.137,
2004-06-19 21:10:00,289.007,5.137,
2004-06-19 21:15:00,288.930,5.137,
2004-06-19 21:20:00,288.878,5.137,
2004-06-19 21:25:00,288.844,5.137,
2004-06-19 21:30:00,288.821,5.137,
2004-06-19 21:35:00,288.803,5.137,
2004-06-19 21:40:00,288.789,5.137,
2004-06-19 21:45:00,288.776,5.137,
2004-06-19 21:50:00,288.765,5.137,
2004-06-19 21:55:00,288.754,5.137,
2004-06-19 22:00:00,288.745,4.464,
2004-06-19 22:05:00,288.723,4.464,
