cur_datetime,UWG_canTemp_K,senWaste,UWG_forcPres_Pa,WallshadeT,WalllitT,RoofT,
2004-06-06 18:55:00,299.373,0.000,99007.000,299.643,301.382,304.330,
2004-06-06 19:00:00,299.320,0.000,99007.000,299.570,301.227,303.975,
2004-06-06 19:05:00,299.272,0.000,99030.500,299.498,301.091,303.650,
2004-06-06 19:10:00,299.255,0.000,99030.500,299.434,300.975,303.334,
2004-06-06 19:15:00,299.190,0.000,99030.500,299.356,300.851,303.007,
2004-06-06 19:20:00,299.123,0.000,99030.500,299.288,300.714,302.688,
2004-06-06 19:25:00,299.049,0.000,99030.500,299.207,300.591,302.359,
2004-06-06 19:30:00,298.969,0.000,99030.500,299.124,300.468,302.038,
2004-06-06 19:35:00,298.885,0.000,99030.500,299.044,300.355,301.736,
2004-06-06 19:40:00,298.798,0.000,99030.500,298.960,300.245,301.432,
2004-06-06 19:45:00,298.709,0.000,99030.500,298.877,300.133,301.126,
2004-06-06 19:50:00,298.619,0.000,99030.500,298.791,300.021,300.826,
2004-06-06 19:55:00,298.529,0.000,99030.500,298.705,299.909,300.524,
2004-06-06 20:00:00,298.439,0.000,99030.500,298.618,299.800,300.221,
2004-06-06 20:05:00,298.343,0.000,99111.333,298.530,299.690,299.921,
2004-06-06 20:10:00,298.281,0.000,99111.333,298.449,299.582,299.631,
2004-06-06 20:15:00,297.445,0.000,99111.333,298.192,299.293,299.206,
2004-06-06 20:20:00,297.023,0.000,99111.333,298.012,299.084,298.865,
2004-06-06 20:25:00,296.841,0.000,99111.333,297.887,298.931,298.565,
2004-06-06 20:30:00,296.739,0.000,99111.333,298.799,297.773,298.252,
2004-06-06 20:35:00,296.667,0.000,99111.333,298.695,297.682,298.001,
2004-06-06 20:40:00,296.603,0.000,99111.333,298.579,297.576,297.660,
2004-06-06 20:45:00,296.543,0.000,99111.333,298.490,297.498,297.413,
2004-06-06 20:50:00,296.486,0.000,99111.333,298.411,297.427,297.183,
2004-06-06 20:55:00,296.430,0.000,99111.333,298.331,297.356,296.949,
2004-06-06 21:00:00,296.375,0.000,99111.333,298.261,297.292,296.713,
2004-06-06 21:05:00,296.289,0.000,99159.833,298.175,297.220,296.484,
2004-06-06 21:10:00,296.233,0.000,99159.833,298.101,297.158,296.287,
2004-06-06 21:15:00,296.150,0.000,99159.833,298.021,297.090,296.088,
2004-06-06 21:20:00,296.079,0.000,99159.833,297.948,297.029,295.890,
2004-06-06 21:25:00,296.017,0.000,99159.833,297.876,296.968,295.695,
2004-06-06 21:30:00,295.960,0.000,99159.833,297.808,296.912,295.522,
2004-06-06 21:35:00,295.906,0.000,99159.833,297.741,296.856,295.350,
2004-06-06 21:40:00,295.856,0.000,99159.833,297.678,296.804,295.179,
2004-06-06 21:45:00,295.808,0.000,99159.833,297.615,296.752,295.007,
2004-06-06 21:50:00,295.762,0.000,99159.833,297.556,296.703,294.856,
2004-06-06 21:55:00,295.718,0.000,99159.833,297.497,296.654,294.704,
2004-06-06 22:00:00,295.676,0.000,99159.833,297.441,296.608,294.553,
2004-06-06 22:05:00,295.627,0.000,99191.167,297.378,296.558,294.402,
2004-06-06 22:10:00,295.587,0.000,99191.167,297.318,296.511,294.269,
2004-06-06 22:15:00,295.421,0.000,99191.167,297.235,296.439,294.121,
2004-06-06 22:20:00,295.287,0.000,99191.167,297.156,296.372,293.977,
2004-06-06 22:25:00,295.175,0.000,99191.167,297.080,296.308,293.836,
2004-06-06 22:30:00,295.075,0.000,99191.167,297.005,296.244,293.708,
2004-06-06 22:35:00,294.983,0.000,99191.167,296.931,296.182,293.582,
2004-06-06 22:40:00,294.898,0.000,99191.167,296.858,296.122,293.456,
2004-06-06 22:45:00,294.819,0.000,99191.167,296.786,296.062,293.332,
2004-06-06 22:50:00,294.745,0.000,99191.167,296.716,296.003,293.221,
2004-06-06 22:55:00,294.676,0.000,99191.167,296.646,295.946,293.111,
2004-06-06 23:00:00,294.610,0.000,99191.167,296.579,295.890,293.001,
2004-06-06 23:05:00,294.548,0.000,99189.667,296.523,295.840,292.879,
2004-06-06 23:10:00,294.490,0.000,99189.667,296.471,295.793,292.767,
2004-06-06 23:15:00,294.429,0.000,99189.667,296.419,295.746,292.655,
2004-06-06 23:20:00,294.370,0.000,99189.667,296.370,295.701,292.542,
2004-06-06 23:25:00,294.317,0.000,99189.667,296.323,295.657,292.430,
2004-06-06 23:30:00,294.269,0.000,99189.667,296.280,295.616,292.322,
2004-06-06 23:35:00,294.222,0.000,99189.667,296.236,295.576,292.214,
2004-06-06 23:40:00,294.177,0.000,99189.667,296.196,295.538,292.106,
2004-06-06 23:45:00,294.133,0.000,99189.667,296.157,295.500,291.997,
2004-06-06 23:50:00,294.090,0.000,99189.667,296.119,295.465,291.893,
2004-06-06 23:55:00,294.046,0.000,99189.667,296.082,295.429,291.788,
2004-06-07 00:00:00,294.003,0.000,99189.667,296.047,295.395,291.682,
2004-06-07 00:05:00,293.959,0.000,99192.333,296.009,295.361,291.613,
2004-06-07 00:10:00,293.916,0.000,99192.333,295.973,295.328,291.550,
2004-06-07 00:15:00,293.860,0.000,99192.333,295.934,295.293,291.487,
2004-06-07 00:20:00,293.813,0.000,99192.333,295.898,295.260,291.424,
2004-06-07 00:25:00,293.770,0.000,99192.333,295.863,295.229,291.362,
2004-06-07 00:30:00,293.730,0.000,99192.333,295.829,295.198,291.318,
2004-06-07 00:35:00,293.693,0.000,99192.333,295.795,295.169,291.275,
2004-06-07 00:40:00,293.656,0.000,99192.333,295.763,295.140,291.232,
2004-06-07 00:45:00,293.621,0.000,99192.333,295.732,295.112,291.188,
2004-06-07 00:50:00,293.586,0.000,99192.333,295.701,295.085,291.160,
2004-06-07 00:55:00,293.552,0.000,99192.333,295.671,295.058,291.131,
2004-06-07 01:00:00,293.519,0.000,99192.333,295.642,295.033,291.102,
2004-06-07 01:05:00,293.487,0.000,99178.500,295.610,295.004,291.049,
2004-06-07 01:10:00,293.455,0.000,99178.500,295.579,294.976,291.005,
2004-06-07 01:15:00,293.378,0.000,99178.500,295.539,294.940,290.957,
2004-06-07 01:20:00,293.317,0.000,99178.500,295.502,294.905,290.909,
2004-06-07 01:25:00,293.265,0.000,99178.500,295.467,294.872,290.863,
2004-06-07 01:30:00,293.218,0.000,99178.500,295.431,294.840,290.817,
2004-06-07 01:35:00,293.174,0.000,99178.500,295.397,294.808,290.771,
2004-06-07 01:40:00,293.131,0.000,99178.500,295.363,294.777,290.725,
2004-06-07 01:45:00,293.090,0.000,99178.500,295.329,294.745,290.679,
2004-06-07 01:50:00,293.049,0.000,99178.500,295.295,294.715,290.635,
2004-06-07 01:55:00,293.010,0.000,99178.500,295.262,294.684,290.591,
2004-06-07 02:00:00,292.971,0.000,99178.500,295.229,294.654,290.547,
2004-06-07 02:05:00,292.933,0.000,99167.500,295.196,294.623,290.499,
2004-06-07 02:10:00,292.895,0.000,99167.500,295.164,294.593,290.452,
2004-06-07 02:15:00,292.851,0.000,99167.500,295.130,294.561,290.405,
2004-06-07 02:20:00,292.810,0.000,99167.500,295.097,294.530,290.358,
2004-06-07 02:25:00,292.771,0.000,99167.500,295.064,294.500,290.311,
2004-06-07 02:30:00,292.733,0.000,99167.500,295.031,294.469,290.264,
2004-06-07 02:35:00,292.695,0.000,99167.500,294.999,294.439,290.217,
2004-06-07 02:40:00,292.659,0.000,99167.500,294.967,294.409,290.171,
2004-06-07 02:45:00,292.622,0.000,99167.500,294.935,294.380,290.124,
2004-06-07 02:50:00,292.587,0.000,99167.500,294.904,294.350,290.078,
2004-06-07 02:55:00,292.552,0.000,99167.500,294.872,294.321,290.032,
2004-06-07 03:00:00,292.517,0.000,99167.500,294.842,294.292,289.986,
2004-06-07 03:05:00,292.483,0.000,99175.500,294.801,294.256,289.930,
2004-06-07 03:10:00,292.449,0.000,99175.500,294.760,294.219,289.873,
2004-06-07 03:15:00,292.334,0.000,99175.500,294.703,294.166,289.806,
2004-06-07 03:20:00,292.246,0.000,99175.500,294.648,294.115,289.743,
2004-06-07 03:25:00,292.170,0.000,99175.500,294.595,294.066,289.680,
2004-06-07 03:30:00,292.097,0.000,99175.500,294.539,294.016,289.612,
2004-06-07 03:35:00,292.027,0.000,99175.500,294.484,293.965,289.545,
2004-06-07 03:40:00,291.959,0.000,99175.500,294.426,293.913,289.477,
2004-06-07 03:45:00,291.893,0.000,99175.500,294.370,293.862,289.410,
2004-06-07 03:50:00,291.829,0.000,99175.500,294.311,293.810,289.339,
2004-06-07 03:55:00,291.767,0.000,99175.500,294.254,293.758,289.269,
2004-06-07 04:00:00,291.706,0.000,99175.500,294.195,293.705,289.199,
2004-06-07 04:05:00,291.647,0.000,99213.833,294.157,293.668,289.155,
2004-06-07 04:10:00,291.591,0.000,99213.833,294.122,293.633,289.111,
2004-06-07 04:15:00,291.608,0.000,99213.833,294.101,293.612,289.079,
2004-06-07 04:20:00,291.598,0.000,99213.833,294.080,293.592,289.042,
2004-06-07 04:25:00,291.580,0.000,99213.833,294.057,293.569,289.004,
2004-06-07 04:30:00,291.559,0.000,99213.833,294.038,293.549,288.976,
2004-06-07 04:35:00,291.539,0.000,99213.833,294.020,293.530,288.948,
2004-06-07 04:40:00,291.520,0.000,99213.833,294.004,293.513,288.921,
2004-06-07 04:45:00,291.501,0.000,99213.833,293.988,293.496,288.893,
2004-06-07 04:50:00,291.483,0.000,99213.833,293.976,293.482,288.873,
2004-06-07 04:55:00,291.465,0.000,99213.833,293.963,293.468,288.852,
2004-06-07 05:00:00,291.448,0.000,99213.833,293.952,293.455,288.832,
2004-06-07 05:05:00,291.444,94.742,99254.500,293.931,293.435,288.780,
2004-06-07 05:10:00,291.400,87.595,99254.500,293.903,293.407,288.725,
2004-06-07 05:15:00,291.509,88.806,99254.500,293.903,293.408,288.688,
2004-06-07 05:20:00,291.522,44.476,99254.500,293.887,293.393,288.640,
2004-06-07 05:25:00,291.512,44.424,99254.500,293.880,293.388,288.641,
2004-06-07 05:30:00,291.442,44.030,99254.500,293.851,293.359,288.586,
2004-06-07 05:35:00,291.406,43.829,99254.500,293.839,293.349,288.573,
2004-06-07 05:40:00,291.384,43.709,99254.500,293.828,293.339,288.563,
2004-06-07 05:45:00,291.367,43.610,99254.500,293.818,293.330,288.552,
2004-06-07 05:50:00,291.351,43.520,99254.500,293.810,293.324,288.548,
2004-06-07 05:55:00,291.335,43.433,99254.500,293.802,293.318,288.544,
2004-06-07 06:00:00,291.320,43.348,99254.500,293.796,293.314,288.539,
2004-06-07 06:05:00,291.327,92.715,99293.667,293.797,293.317,288.565,
2004-06-07 06:10:00,291.323,46.331,99293.667,293.799,293.321,288.603,
2004-06-07 06:15:00,291.649,48.208,99293.667,293.860,293.387,288.680,
2004-06-07 06:20:00,291.901,49.618,99293.667,293.917,293.450,288.747,
2004-06-07 06:25:00,292.130,50.881,99293.667,293.971,293.508,288.812,
2004-06-07 06:30:00,292.320,51.907,99293.667,294.028,293.571,288.902,
2004-06-07 06:35:00,292.471,52.711,99293.667,294.091,293.639,289.039,
2004-06-07 06:40:00,292.589,53.335,99293.667,294.156,293.709,289.172,
2004-06-07 06:45:00,292.681,53.818,99293.667,294.216,293.774,289.303,
2004-06-07 06:50:00,292.754,54.193,99293.667,294.277,293.840,289.468,
2004-06-07 06:55:00,292.811,54.489,99293.667,294.335,293.903,289.631,
2004-06-07 07:00:00,292.856,54.724,99293.667,294.393,293.966,289.793,
2004-06-07 07:05:00,292.910,100.721,99335.500,294.454,294.042,289.961,
2004-06-07 07:10:00,292.966,101.269,99335.500,294.517,294.118,290.161,
2004-06-07 07:15:00,292.918,52.131,99335.500,294.561,294.169,290.348,
2004-06-07 07:20:00,292.897,52.245,99335.500,294.610,294.225,290.538,
2004-06-07 07:25:00,292.906,52.401,99335.500,294.665,294.287,290.733,
2004-06-07 07:30:00,292.947,52.694,99335.500,294.725,294.370,290.955,
2004-06-07 07:35:00,293.013,53.090,99335.500,294.792,294.473,291.196,
2004-06-07 07:40:00,293.094,53.541,99335.500,294.866,294.590,291.439,
2004-06-07 07:45:00,293.185,54.037,99335.500,294.942,294.684,291.683,
2004-06-07 07:50:00,293.279,54.554,99335.500,295.023,294.786,291.958,
2004-06-07 07:55:00,293.375,55.076,99335.500,295.104,294.899,292.234,
2004-06-07 08:00:00,293.470,55.590,99335.500,295.190,295.027,292.510,
2004-06-07 08:05:00,293.563,58.117,99378.000,295.273,295.133,292.817,
2004-06-07 08:10:00,293.668,58.582,99378.000,295.361,295.246,293.155,
2004-06-07 08:15:00,293.789,59.187,99378.000,295.453,295.409,293.492,
2004-06-07 08:20:00,293.920,59.840,99378.000,295.550,295.579,293.830,
2004-06-07 08:25:00,294.061,60.532,99378.000,295.649,295.708,294.166,
2004-06-07 08:30:00,294.205,61.239,99378.000,295.754,295.865,294.537,
2004-06-07 08:35:00,294.349,61.935,99378.000,295.858,296.013,294.905,
2004-06-07 08:40:00,294.486,62.594,99378.000,295.965,296.149,295.269,
2004-06-07 08:45:00,294.614,63.210,99378.000,296.070,296.354,295.631,
2004-06-07 08:50:00,294.735,63.788,99378.000,296.177,296.509,296.015,
2004-06-07 08:55:00,294.846,64.318,99378.000,296.281,296.644,296.396,
2004-06-07 09:00:00,294.949,64.807,99378.000,296.386,296.775,296.773,
2004-06-07 09:05:00,295.021,68.334,99414.000,296.493,296.906,297.127,
2004-06-07 09:10:00,295.130,68.829,99414.000,296.610,297.041,297.504,
2004-06-07 09:15:00,295.178,69.067,99414.000,296.714,297.163,297.878,
2004-06-07 09:20:00,295.234,69.337,99414.000,296.823,297.284,298.257,
2004-06-07 09:25:00,295.290,69.610,99414.000,296.933,297.405,298.641,
2004-06-07 09:30:00,295.347,69.923,99414.000,297.045,297.524,299.040,
2004-06-07 09:35:00,295.405,70.315,99414.000,297.150,297.637,299.420,
2004-06-07 09:40:00,295.462,70.661,99414.000,297.257,297.747,299.804,
2004-06-07 09:45:00,295.519,70.997,99414.000,297.365,297.857,300.191,
2004-06-07 09:50:00,295.574,71.324,99414.000,297.472,297.964,300.591,
2004-06-07 09:55:00,295.628,71.641,99414.000,297.579,298.070,300.992,
2004-06-07 10:00:00,295.680,71.949,99414.000,297.616,298.230,301.408,
2004-06-07 10:05:00,295.730,76.970,99430.333,297.695,298.284,301.737,
2004-06-07 10:10:00,295.766,77.258,99430.333,297.758,298.335,302.063,
2004-06-07 10:15:00,295.877,77.826,99430.333,297.832,298.399,302.388,
2004-06-07 10:20:00,296.001,78.444,99430.333,297.906,298.452,302.707,
2004-06-07 10:25:00,296.136,79.101,99430.333,297.983,298.507,303.022,
2004-06-07 10:30:00,296.273,79.755,99430.333,298.060,298.556,303.306,
2004-06-07 10:35:00,296.404,80.380,99430.333,298.134,298.598,303.560,
2004-06-07 10:40:00,296.525,80.960,99430.333,298.206,298.633,303.809,
2004-06-07 10:45:00,296.636,81.492,99430.333,298.277,298.666,304.053,
2004-06-07 10:50:00,296.736,81.978,99430.333,298.345,298.692,304.260,
2004-06-07 10:55:00,296.827,82.434,99430.333,298.411,298.716,304.462,
2004-06-07 11:00:00,296.909,82.863,99430.333,298.474,298.734,304.660,
2004-06-07 11:05:00,296.982,82.578,99424.667,298.548,298.758,304.925,
2004-06-07 11:10:00,297.053,83.046,99424.667,298.646,298.803,305.163,
2004-06-07 11:15:00,297.133,83.520,99424.667,298.860,298.758,305.403,
2004-06-07 11:20:00,297.233,84.077,99424.667,298.927,298.883,305.646,
2004-06-07 11:25:00,297.344,84.680,99424.667,298.995,299.011,305.891,
2004-06-07 11:30:00,297.455,85.281,99424.667,299.070,299.148,306.137,
2004-06-07 11:35:00,297.561,85.860,99424.667,299.136,299.278,306.353,
2004-06-07 11:40:00,297.660,86.401,99424.667,299.204,299.412,306.569,
2004-06-07 11:45:00,297.750,86.903,99424.667,299.270,299.544,306.782,
2004-06-07 11:50:00,297.832,87.367,99424.667,299.334,299.679,306.984,
2004-06-07 11:55:00,297.906,87.890,99424.667,299.397,299.811,307.184,
2004-06-07 12:00:00,297.973,88.396,99424.667,299.458,299.945,307.383,
2004-06-07 12:05:00,298.033,88.288,99415.833,299.516,300.073,307.558,
2004-06-07 12:10:00,298.064,88.906,99415.833,299.565,300.194,307.711,
2004-06-07 12:15:00,298.155,89.664,99415.833,299.629,300.330,307.875,
2004-06-07 12:20:00,298.260,90.469,99415.833,299.696,300.469,308.041,
2004-06-07 12:25:00,298.374,91.316,99415.833,299.764,300.611,308.207,
2004-06-07 12:30:00,298.485,92.237,99415.833,299.835,300.756,308.356,
2004-06-07 12:35:00,298.589,93.271,99415.833,299.899,300.887,308.473,
2004-06-07 12:40:00,298.681,94.250,99415.833,299.962,301.017,308.588,
2004-06-07 12:45:00,298.764,95.142,99415.833,300.022,301.143,308.701,
2004-06-07 12:50:00,298.837,95.957,99415.833,300.080,301.265,308.789,
2004-06-07 12:55:00,298.901,96.703,99415.833,300.135,301.384,308.876,
2004-06-07 13:00:00,298.959,97.586,99415.833,300.187,301.499,308.960,
2004-06-07 13:05:00,299.009,91.401,99406.167,300.245,301.632,309.145,
2004-06-07 13:10:00,299.114,92.622,99406.167,300.314,301.780,309.328,
2004-06-07 13:15:00,299.135,92.999,99406.167,300.364,301.907,309.496,
2004-06-07 13:20:00,299.182,93.499,99406.167,300.420,302.044,309.670,
2004-06-07 13:25:00,299.226,93.974,99406.167,300.476,302.181,309.845,
2004-06-07 13:30:00,299.273,94.461,99406.167,300.532,302.320,310.041,
2004-06-07 13:35:00,299.318,94.960,99406.167,300.584,302.445,310.210,
2004-06-07 13:40:00,299.360,95.435,99406.167,300.634,302.569,310.380,
2004-06-07 13:45:00,299.400,95.890,99406.167,300.684,302.693,310.551,
2004-06-07 13:50:00,299.437,96.328,99406.167,300.732,302.814,310.725,
2004-06-07 13:55:00,299.471,96.789,99406.167,300.779,302.933,310.901,
2004-06-07 14:00:00,299.502,97.269,99406.167,300.825,303.051,311.076,
2004-06-07 14:05:00,299.540,96.699,99402.500,300.859,303.134,311.102,
2004-06-07 14:10:00,299.530,96.935,99402.500,300.879,303.201,311.108,
2004-06-07 14:15:00,299.564,97.401,99402.500,300.910,303.275,311.121,
2004-06-07 14:20:00,299.585,98.447,99402.500,300.932,303.336,311.132,
2004-06-07 14:25:00,299.604,98.787,99402.500,300.954,303.395,311.142,
2004-06-07 14:30:00,299.620,99.127,99402.500,300.972,303.446,311.095,
2004-06-07 14:35:00,299.635,99.439,99402.500,300.983,303.484,311.021,
2004-06-07 14:40:00,299.647,99.739,99402.500,300.990,303.513,310.947,
2004-06-07 14:45:00,299.658,100.028,99402.500,300.996,303.541,310.873,
2004-06-07 14:50:00,299.668,100.309,99402.500,300.998,303.560,310.752,
2004-06-07 14:55:00,299.677,100.503,99402.500,301.000,303.578,310.631,
2004-06-07 15:00:00,299.685,100.733,99402.500,300.998,303.583,310.511,
2004-06-07 15:05:00,299.698,101.183,99417.333,301.004,303.542,310.459,
2004-06-07 15:10:00,299.697,101.461,99417.333,301.004,303.486,310.371,
2004-06-07 15:15:00,299.696,101.558,99417.333,301.005,303.432,310.284,
2004-06-07 15:20:00,299.689,101.648,99417.333,301.002,303.362,310.196,
2004-06-07 15:25:00,299.677,101.761,99417.333,300.998,303.324,310.107,
2004-06-07 15:30:00,299.665,101.874,99417.333,300.992,303.304,310.010,
2004-06-07 15:35:00,299.653,101.964,99417.333,300.981,303.269,309.888,
2004-06-07 15:40:00,299.642,102.045,99417.333,300.969,303.236,309.767,
2004-06-07 15:45:00,299.631,102.120,99417.333,300.956,303.202,309.647,
2004-06-07 15:50:00,299.621,102.134,99417.333,300.941,303.166,309.509,
2004-06-07 15:55:00,299.612,102.132,99417.333,300.925,303.130,309.371,
2004-06-07 16:00:00,299.603,102.125,99417.333,300.908,303.069,309.234,
2004-06-07 16:05:00,299.602,95.804,99413.333,300.893,302.993,309.103,
2004-06-07 16:10:00,299.585,94.422,99413.333,300.873,302.906,308.953,
2004-06-07 16:15:00,299.562,93.904,99413.333,300.927,302.712,308.792,
2004-06-07 16:20:00,299.523,93.366,99413.333,300.906,302.637,308.639,
2004-06-07 16:25:00,299.474,92.850,99413.333,300.882,302.561,308.484,
2004-06-07 16:30:00,299.419,92.364,99413.333,300.850,302.486,308.314,
2004-06-07 16:35:00,299.361,91.911,99413.333,300.813,302.404,308.125,
2004-06-07 16:40:00,299.300,91.512,99413.333,300.770,302.320,307.935,
2004-06-07 16:45:00,299.240,90.480,99413.333,300.726,302.236,307.746,
2004-06-07 16:50:00,299.179,90.107,99413.333,300.677,302.150,307.538,
2004-06-07 16:55:00,299.120,89.773,99413.333,300.628,302.059,307.329,
2004-06-07 17:00:00,299.062,89.459,99413.333,300.575,301.957,307.121,
2004-06-07 17:05:00,299.006,76.569,99453.667,300.522,301.856,306.910,
2004-06-07 17:10:00,298.938,76.780,99453.667,300.463,301.749,306.680,
2004-06-07 17:15:00,298.875,76.362,99453.667,300.405,301.644,306.451,
2004-06-07 17:20:00,298.806,75.982,99453.667,300.342,301.535,306.221,
2004-06-07 17:25:00,298.732,75.634,99453.667,300.278,301.427,305.991,
2004-06-07 17:30:00,298.656,75.280,99453.667,300.209,301.315,305.746,
2004-06-07 17:35:00,298.578,73.584,99453.667,300.142,301.211,305.513,
2004-06-07 17:40:00,298.499,73.298,99453.667,300.071,301.113,305.280,
2004-06-07 17:45:00,298.419,73.016,99453.667,300.001,301.016,305.046,
2004-06-07 17:50:00,298.340,72.734,99453.667,299.927,300.919,304.802,
2004-06-07 17:55:00,298.261,72.454,99453.667,299.853,300.823,304.559,
2004-06-07 18:00:00,298.184,72.177,99453.667,299.777,300.726,304.316,
2004-06-07 18:05:00,298.102,69.695,99516.500,299.698,300.621,304.055,
2004-06-07 18:10:00,297.986,69.038,99516.500,299.608,300.508,303.779,
2004-06-07 18:15:00,297.889,68.488,99516.500,299.522,300.398,303.507,
2004-06-07 18:20:00,297.771,67.812,99516.500,299.426,300.280,303.232,
2004-06-07 18:25:00,297.646,67.104,99516.500,299.329,300.160,302.957,
2004-06-07 18:30:00,297.519,66.380,99516.500,299.227,300.036,302.667,
2004-06-07 18:35:00,297.390,65.649,99516.500,299.124,299.905,302.368,
2004-06-07 18:40:00,297.262,64.935,99516.500,299.016,299.767,302.071,
2004-06-07 18:45:00,297.135,64.277,99516.500,298.909,299.629,301.777,
2004-06-07 18:50:00,297.011,63.771,99516.500,298.799,299.487,301.471,
2004-06-07 18:55:00,296.890,63.298,99516.500,298.689,299.348,301.168,
2004-06-07 19:00:00,296.773,62.814,99516.500,298.578,299.210,300.867,
2004-06-07 19:05:00,296.661,61.615,99540.167,298.472,299.086,300.578,
2004-06-07 19:10:00,296.579,61.156,99540.167,298.372,298.971,300.287,
2004-06-07 19:15:00,296.477,60.598,99540.167,298.267,298.851,299.992,
2004-06-07 19:20:00,296.390,60.145,99540.167,298.165,298.736,299.699,
2004-06-07 19:25:00,296.304,59.756,99540.167,298.064,298.622,299.406,
2004-06-07 19:30:00,296.220,59.417,99540.167,298.509,297.962,299.111,
2004-06-07 19:35:00,296.136,59.081,99540.167,298.410,297.871,298.850,
2004-06-07 19:40:00,296.054,58.725,99540.167,298.314,297.781,298.589,
2004-06-07 19:45:00,295.974,58.403,99540.167,298.217,297.691,298.326,
2004-06-07 19:50:00,295.895,58.085,99540.167,298.124,297.603,298.070,
2004-06-07 19:55:00,295.818,57.772,99540.167,298.031,297.515,297.814,
2004-06-07 20:00:00,295.742,57.443,99540.167,297.941,297.429,297.556,
2004-06-07 20:05:00,295.661,58.033,99565.667,297.851,297.343,297.312,
2004-06-07 20:10:00,295.607,57.814,99565.667,297.769,297.265,297.080,
2004-06-07 20:15:00,295.007,55.352,99565.667,297.562,297.063,296.748,
2004-06-07 20:20:00,294.727,54.171,99565.667,297.419,296.921,296.474,
2004-06-07 20:25:00,294.587,53.574,99565.667,297.308,296.812,296.225,
2004-06-07 20:30:00,294.490,53.158,99565.667,297.205,296.709,295.976,
2004-06-07 20:35:00,294.405,52.791,99565.667,297.117,296.623,295.774,
2004-06-07 20:40:00,294.332,52.475,99565.667,297.021,296.526,295.508,
2004-06-07 20:45:00,294.266,52.188,99565.667,296.946,296.451,295.314,
2004-06-07 20:50:00,294.206,51.926,99565.667,296.877,296.383,295.137,
2004-06-07 20:55:00,294.149,51.680,99565.667,296.809,296.314,294.960,
2004-06-07 21:00:00,294.097,51.448,99565.667,296.748,296.253,294.782,
2004-06-07 21:05:00,294.018,0.000,99596.667,296.671,296.179,294.573,
2004-06-07 21:10:00,293.986,0.000,99596.667,296.607,296.117,294.395,
2004-06-07 21:15:00,293.822,0.000,99596.667,296.516,296.028,294.195,
2004-06-07 21:20:00,293.717,0.000,99596.667,296.437,295.951,294.005,
2004-06-07 21:25:00,293.636,0.000,99596.667,296.362,295.879,293.819,
2004-06-07 21:30:00,293.564,0.000,99596.667,296.291,295.810,293.639,
2004-06-07 21:35:00,293.493,0.000,99596.667,296.219,295.741,293.461,
2004-06-07 21:40:00,293.429,0.000,99596.667,296.150,295.674,293.283,
2004-06-07 21:45:00,293.369,0.000,99596.667,296.083,295.609,293.108,
2004-06-07 21:50:00,293.314,0.000,99596.667,296.018,295.547,292.940,
2004-06-07 21:55:00,293.262,0.000,99596.667,295.953,295.485,292.773,
2004-06-07 22:00:00,293.214,0.000,99596.667,295.892,295.425,292.606,
2004-06-07 22:05:00,293.161,0.000,99615.667,295.837,295.372,292.467,
2004-06-07 22:10:00,293.118,0.000,99615.667,295.786,295.323,292.340,
2004-06-07 22:15:00,293.043,0.000,99615.667,295.730,295.267,292.207,
2004-06-07 22:20:00,292.972,0.000,99615.667,295.676,295.214,292.074,
2004-06-07 22:25:00,292.908,0.000,99615.667,295.625,295.163,291.943,
2004-06-07 22:30:00,292.850,0.000,99615.667,295.576,295.114,291.828,
2004-06-07 22:35:00,292.797,0.000,99615.667,295.528,295.066,291.714,
2004-06-07 22:40:00,292.745,0.000,99615.667,295.482,295.021,291.599,
2004-06-07 22:45:00,292.696,0.000,99615.667,295.437,294.976,291.485,
2004-06-07 22:50:00,292.649,0.000,99615.667,295.395,294.934,291.384,
2004-06-07 22:55:00,292.605,0.000,99615.667,295.353,294.892,291.282,
2004-06-07 23:00:00,292.562,0.000,99615.667,295.313,294.852,291.181,
2004-06-07 23:05:00,292.522,0.000,99621.667,295.273,294.812,291.078,
2004-06-07 23:10:00,292.483,0.000,99621.667,295.236,294.775,290.986,
2004-06-07 23:15:00,292.409,0.000,99621.667,295.192,294.730,290.889,
2004-06-07 23:20:00,292.338,0.000,99621.667,295.150,294.687,290.792,
2004-06-07 23:25:00,292.277,0.000,99621.667,295.109,294.646,290.696,
2004-06-07 23:30:00,292.222,0.000,99621.667,295.070,294.607,290.609,
2004-06-07 23:35:00,292.171,0.000,99621.667,295.032,294.568,290.521,
2004-06-07 23:40:00,292.122,0.000,99621.667,294.996,294.531,290.434,
2004-06-07 23:45:00,292.077,0.000,99621.667,294.960,294.494,290.347,
2004-06-07 23:50:00,292.033,0.000,99621.667,294.925,294.459,290.267,
2004-06-07 23:55:00,291.990,0.000,99621.667,294.891,294.424,290.187,
2004-06-08 00:00:00,291.949,0.000,99621.667,294.859,294.391,290.107,
2004-06-08 00:05:00,291.909,0.000,99625.667,294.822,294.355,290.028,
2004-06-08 00:10:00,291.871,0.000,99625.667,294.786,294.319,289.956,
2004-06-08 00:15:00,291.799,0.000,99625.667,294.744,294.277,289.879,
2004-06-08 00:20:00,291.738,0.000,99625.667,294.704,294.237,289.804,
2004-06-08 00:25:00,291.683,0.000,99625.667,294.665,294.198,289.730,
2004-06-08 00:30:00,291.633,0.000,99625.667,294.626,294.160,289.662,
2004-06-08 00:35:00,291.586,0.000,99625.667,294.588,294.122,289.594,
