cur_datetime,UWG_canTemp_K,senWaste,UWG_forcPres_Pa,WallshadeT,WalllitT,RoofT,
2004-06-07 02:55:00,292.638,0.000,99167.500,295.066,294.503,290.142,
2004-06-07 03:00:00,292.603,0.000,99167.500,295.035,294.474,290.096,
2004-06-07 03:05:00,292.569,0.000,99175.500,294.994,294.437,290.040,
2004-06-07 03:10:00,292.535,0.000,99175.500,294.952,294.400,289.983,
2004-06-07 03:15:00,292.408,0.000,99175.500,294.893,294.345,289.915,
2004-06-07 03:20:00,292.318,0.000,99175.500,294.837,294.293,289.850,
2004-06-07 03:25:00,292.241,0.000,99175.500,294.783,294.243,289.788,
2004-06-07 03:30:00,292.168,0.000,99175.500,294.726,294.192,289.719,
2004-06-07 03:35:00,292.097,0.000,99175.500,294.670,294.140,289.651,
2004-06-07 03:40:00,292.029,0.000,99175.500,294.611,294.088,289.583,
2004-06-07 03:45:00,291.963,0.000,99175.500,294.554,294.036,289.516,
2004-06-07 03:50:00,291.899,0.000,99175.500,294.495,293.983,289.445,
2004-06-07 03:55:00,291.836,0.000,99175.500,294.436,293.930,289.374,
2004-06-07 04:00:00,291.775,0.000,99175.500,294.377,293.877,289.304,
2004-06-07 04:05:00,291.716,0.000,99213.833,294.339,293.839,289.259,
2004-06-07 04:10:00,291.661,0.000,99213.833,294.303,293.804,289.216,
2004-06-07 04:15:00,291.686,0.000,99213.833,294.284,293.785,289.184,
2004-06-07 04:20:00,291.679,0.000,99213.833,294.264,293.765,289.148,
2004-06-07 04:25:00,291.661,0.000,99213.833,294.241,293.743,289.109,
2004-06-07 04:30:00,291.641,0.000,99213.833,294.223,293.723,289.082,
2004-06-07 04:35:00,291.621,0.000,99213.833,294.204,293.704,289.054,
2004-06-07 04:40:00,291.602,0.000,99213.833,294.189,293.687,289.027,
2004-06-07 04:45:00,291.583,0.000,99213.833,294.174,293.671,288.999,
2004-06-07 04:50:00,291.564,0.000,99213.833,294.161,293.657,288.979,
2004-06-07 04:55:00,291.546,0.000,99213.833,294.149,293.643,288.959,
2004-06-07 05:00:00,291.529,0.000,99213.833,294.138,293.631,288.939,
2004-06-07 05:05:00,291.524,37.727,99254.500,294.117,293.610,288.886,
2004-06-07 05:10:00,291.588,38.027,99254.500,294.109,293.603,288.844,
2004-06-07 05:15:00,291.611,19.066,99254.500,294.093,293.588,288.797,
2004-06-07 05:20:00,291.583,19.002,99254.500,294.070,293.565,288.745,
2004-06-07 05:25:00,291.564,18.956,99254.500,294.062,293.559,288.744,
2004-06-07 05:30:00,291.541,18.903,99254.500,294.041,293.539,288.694,
2004-06-07 05:35:00,291.523,18.859,99254.500,294.032,293.531,288.684,
2004-06-07 05:40:00,291.506,18.819,99254.500,294.022,293.523,288.673,
2004-06-07 05:45:00,291.490,18.781,99254.500,294.013,293.515,288.662,
2004-06-07 05:50:00,291.475,18.745,99254.500,294.006,293.510,288.659,
2004-06-07 05:55:00,291.460,18.709,99254.500,293.999,293.505,288.655,
2004-06-07 06:00:00,291.445,18.674,99254.500,293.994,293.501,288.652,
2004-06-07 06:05:00,291.450,39.881,99293.667,293.995,293.505,288.678,
2004-06-07 06:10:00,291.490,40.082,99293.667,294.005,293.518,288.722,
2004-06-07 06:15:00,291.769,20.716,99293.667,294.058,293.575,288.793,
2004-06-07 06:20:00,292.029,21.333,99293.667,294.117,293.640,288.862,
2004-06-07 06:25:00,292.264,21.878,99293.667,294.172,293.700,288.928,
2004-06-07 06:30:00,292.449,22.301,99293.667,294.229,293.762,289.018,
2004-06-07 06:35:00,292.599,22.638,99293.667,294.293,293.831,289.155,
2004-06-07 06:40:00,292.717,22.901,99293.667,294.358,293.901,289.289,
2004-06-07 06:45:00,292.809,23.105,99293.667,294.418,293.966,289.420,
2004-06-07 06:50:00,292.881,23.264,99293.667,294.479,294.032,289.585,
2004-06-07 06:55:00,292.939,23.390,99293.667,294.538,294.096,289.749,
2004-06-07 07:00:00,292.985,23.490,99293.667,294.597,294.159,289.911,
2004-06-07 07:05:00,293.036,43.280,99335.500,294.657,294.235,290.079,
2004-06-07 07:10:00,293.133,43.685,99335.500,294.727,294.319,290.283,
2004-06-07 07:15:00,293.064,21.698,99335.500,294.768,294.366,290.468,
2004-06-07 07:20:00,292.993,21.550,99335.500,294.809,294.413,290.653,
2004-06-07 07:25:00,293.016,21.597,99335.500,294.866,294.479,290.849,
2004-06-07 07:30:00,293.057,21.684,99335.500,294.926,294.561,291.072,
2004-06-07 07:35:00,293.124,21.824,99335.500,294.994,294.664,291.313,
2004-06-07 07:40:00,293.207,21.994,99335.500,295.068,294.780,291.556,
2004-06-07 07:45:00,293.298,22.182,99335.500,295.143,294.875,291.800,
2004-06-07 07:50:00,293.393,22.377,99335.500,295.224,294.976,292.076,
2004-06-07 07:55:00,293.490,22.573,99335.500,295.306,295.090,292.352,
2004-06-07 08:00:00,293.586,22.766,99335.500,295.391,295.218,292.628,
2004-06-07 08:05:00,293.680,24.489,99378.000,295.474,295.324,292.934,
2004-06-07 08:10:00,293.786,24.706,99378.000,295.563,295.437,293.272,
2004-06-07 08:15:00,293.907,24.952,99378.000,295.654,295.600,293.610,
2004-06-07 08:20:00,294.039,25.218,99378.000,295.751,295.770,293.948,
2004-06-07 08:25:00,294.181,25.500,99378.000,295.850,295.898,294.284,
2004-06-07 08:30:00,294.326,25.787,99378.000,295.955,296.056,294.655,
2004-06-07 08:35:00,294.471,26.070,99378.000,296.059,296.204,295.023,
2004-06-07 08:40:00,294.609,26.337,99378.000,296.166,296.340,295.388,
2004-06-07 08:45:00,294.738,26.586,99378.000,296.271,296.545,295.750,
2004-06-07 08:50:00,294.860,26.818,99378.000,296.377,296.700,296.134,
2004-06-07 08:55:00,294.972,27.029,99378.000,296.482,296.835,296.515,
2004-06-07 09:00:00,295.076,27.224,99378.000,296.587,296.967,296.893,
2004-06-07 09:05:00,295.153,28.879,99414.000,296.695,297.099,297.247,
2004-06-07 09:10:00,295.262,29.083,99414.000,296.812,297.234,297.625,
2004-06-07 09:15:00,295.329,29.209,99414.000,296.921,297.360,298.001,
2004-06-07 09:20:00,295.393,29.327,99414.000,297.033,297.484,298.381,
2004-06-07 09:25:00,295.454,29.439,99414.000,297.145,297.607,298.766,
2004-06-07 09:30:00,295.513,29.549,99414.000,297.258,297.727,299.165,
2004-06-07 09:35:00,295.572,29.657,99414.000,297.365,297.841,299.545,
2004-06-07 09:40:00,295.630,29.762,99414.000,297.473,297.952,299.930,
2004-06-07 09:45:00,295.686,29.864,99414.000,297.582,298.063,300.317,
2004-06-07 09:50:00,295.740,29.963,99414.000,297.690,298.171,300.717,
2004-06-07 09:55:00,295.792,30.057,99414.000,297.798,298.278,301.118,
2004-06-07 10:00:00,295.843,30.147,99414.000,297.835,298.438,301.533,
2004-06-07 10:05:00,295.890,31.921,99430.333,297.914,298.493,301.863,
2004-06-07 10:10:00,295.949,32.025,99430.333,297.981,298.548,302.191,
2004-06-07 10:15:00,296.034,32.178,99430.333,298.051,298.607,302.514,
2004-06-07 10:20:00,296.155,32.393,99430.333,298.124,298.659,302.833,
2004-06-07 10:25:00,296.291,32.633,99430.333,298.201,298.714,303.149,
2004-06-07 10:30:00,296.430,32.877,99430.333,298.278,298.763,303.433,
2004-06-07 10:35:00,296.563,33.106,99430.333,298.352,298.805,303.688,
2004-06-07 10:40:00,296.687,33.319,99430.333,298.424,298.840,303.938,
2004-06-07 10:45:00,296.800,33.511,99430.333,298.495,298.874,304.183,
2004-06-07 10:50:00,296.902,33.684,99430.333,298.563,298.900,304.390,
2004-06-07 10:55:00,296.995,33.839,99430.333,298.629,298.925,304.594,
2004-06-07 11:00:00,297.078,33.978,99430.333,298.692,298.942,304.792,
2004-06-07 11:05:00,297.152,34.033,99424.667,298.767,298.968,305.058,
2004-06-07 11:10:00,297.225,34.152,99424.667,298.865,299.013,305.297,
2004-06-07 11:15:00,297.305,34.284,99424.667,299.070,298.977,305.537,
2004-06-07 11:20:00,297.406,34.449,99424.667,299.137,299.102,305.781,
2004-06-07 11:25:00,297.518,34.631,99424.667,299.207,299.231,306.027,
2004-06-07 11:30:00,297.631,34.828,99424.667,299.282,299.369,306.273,
2004-06-07 11:35:00,297.739,35.023,99424.667,299.349,299.499,306.490,
2004-06-07 11:40:00,297.838,35.201,99424.667,299.417,299.634,306.706,
2004-06-07 11:45:00,297.930,35.364,99424.667,299.484,299.767,306.920,
2004-06-07 11:50:00,298.012,35.511,99424.667,299.549,299.902,307.123,
2004-06-07 11:55:00,298.087,35.644,99424.667,299.612,300.035,307.323,
2004-06-07 12:00:00,298.154,35.763,99424.667,299.673,300.169,307.523,
2004-06-07 12:05:00,298.215,34.904,99415.833,299.731,300.297,307.698,
2004-06-07 12:10:00,298.227,34.925,99415.833,299.777,300.414,307.848,
2004-06-07 12:15:00,298.316,35.082,99415.833,299.840,300.549,308.012,
2004-06-07 12:20:00,298.422,35.267,99415.833,299.907,300.688,308.178,
2004-06-07 12:25:00,298.537,35.466,99415.833,299.975,300.830,308.346,
2004-06-07 12:30:00,298.649,35.660,99415.833,300.045,300.974,308.494,
2004-06-07 12:35:00,298.752,35.839,99415.833,300.109,301.106,308.612,
2004-06-07 12:40:00,298.846,35.999,99415.833,300.172,301.235,308.727,
2004-06-07 12:45:00,298.929,36.142,99415.833,300.233,301.362,308.840,
2004-06-07 12:50:00,299.002,36.268,99415.833,300.290,301.484,308.928,
2004-06-07 12:55:00,299.068,36.379,99415.833,300.346,301.602,309.015,
2004-06-07 13:00:00,299.125,36.478,99415.833,300.398,301.717,309.100,
2004-06-07 13:05:00,299.176,35.040,99406.167,300.455,301.851,309.284,
2004-06-07 13:10:00,299.262,35.184,99406.167,300.521,301.994,309.464,
2004-06-07 13:15:00,299.296,35.243,99406.167,300.574,302.125,309.634,
2004-06-07 13:20:00,299.341,35.317,99406.167,300.629,302.261,309.808,
2004-06-07 13:25:00,299.386,35.394,99406.167,300.686,302.399,309.983,
2004-06-07 13:30:00,299.433,35.472,99406.167,300.742,302.538,310.179,
2004-06-07 13:35:00,299.478,35.545,99406.167,300.794,302.664,310.348,
2004-06-07 13:40:00,299.521,35.617,99406.167,300.844,302.789,310.518,
2004-06-07 13:45:00,299.561,35.683,99406.167,300.894,302.913,310.688,
2004-06-07 13:50:00,299.598,35.745,99406.167,300.943,303.034,310.862,
2004-06-07 13:55:00,299.632,35.802,99406.167,300.991,303.154,311.037,
2004-06-07 14:00:00,299.664,35.854,99406.167,301.037,303.273,311.212,
2004-06-07 14:05:00,299.699,35.513,99402.500,301.070,303.355,311.238,
2004-06-07 14:10:00,299.719,35.547,99402.500,301.098,303.428,311.249,
2004-06-07 14:15:00,299.745,35.589,99402.500,301.126,303.501,311.260,
2004-06-07 14:20:00,299.766,35.624,99402.500,301.149,303.563,311.271,
2004-06-07 14:25:00,299.784,35.655,99402.500,301.171,303.622,311.281,
2004-06-07 14:30:00,299.801,35.682,99402.500,301.190,303.673,311.234,
2004-06-07 14:35:00,299.815,35.705,99402.500,301.201,303.712,311.161,
2004-06-07 14:40:00,299.828,35.726,99402.500,301.208,303.742,311.087,
2004-06-07 14:45:00,299.839,35.745,99402.500,301.215,303.770,311.014,
2004-06-07 14:50:00,299.849,35.761,99402.500,301.217,303.789,310.893,
2004-06-07 14:55:00,299.858,35.776,99402.500,301.219,303.806,310.773,
2004-06-07 15:00:00,299.866,35.789,99402.500,301.217,303.812,310.653,
2004-06-07 15:05:00,299.879,35.034,99417.333,301.223,303.771,310.601,
2004-06-07 15:10:00,299.875,35.028,99417.333,301.223,303.715,310.514,
2004-06-07 15:15:00,299.877,35.031,99417.333,301.225,303.662,310.427,
2004-06-07 15:20:00,299.870,35.020,99417.333,301.222,303.593,310.339,
2004-06-07 15:25:00,299.860,35.003,99417.333,301.219,303.555,310.250,
2004-06-07 15:30:00,299.848,34.983,99417.333,301.213,303.535,310.153,
2004-06-07 15:35:00,299.836,34.964,99417.333,301.203,303.501,310.032,
2004-06-07 15:40:00,299.825,34.945,99417.333,301.190,303.468,309.911,
2004-06-07 15:45:00,299.814,34.928,99417.333,301.178,303.434,309.791,
2004-06-07 15:50:00,299.805,34.912,99417.333,301.163,303.398,309.653,
2004-06-07 15:55:00,299.796,34.897,99417.333,301.148,303.363,309.516,
2004-06-07 16:00:00,299.788,34.884,99417.333,301.131,303.302,309.380,
2004-06-07 16:05:00,299.786,33.826,99413.333,301.117,303.226,309.249,
2004-06-07 16:10:00,299.765,33.794,99413.333,301.095,303.139,309.098,
2004-06-07 16:15:00,299.745,33.766,99413.333,301.151,302.946,308.937,
2004-06-07 16:20:00,299.706,33.696,99413.333,301.129,302.871,308.785,
2004-06-07 16:25:00,299.657,33.625,99413.333,301.106,302.795,308.630,
2004-06-07 16:30:00,299.601,33.543,99413.333,301.074,302.721,308.460,
2004-06-07 16:35:00,299.542,33.456,99413.333,301.037,302.638,308.271,
2004-06-07 16:40:00,299.480,33.366,99413.333,300.993,302.555,308.081,
2004-06-07 16:45:00,299.419,33.263,99413.333,300.950,302.471,307.892,
2004-06-07 16:50:00,299.358,33.175,99413.333,300.900,302.385,307.684,
2004-06-07 16:55:00,299.298,33.087,99413.333,300.852,302.293,307.475,
2004-06-07 17:00:00,299.239,33.002,99413.333,300.799,302.191,307.267,
2004-06-07 17:05:00,299.183,64.518,99453.667,300.746,302.091,307.056,
2004-06-07 17:10:00,299.185,64.524,99453.667,300.703,302.000,306.839,
2004-06-07 17:15:00,299.107,32.143,99453.667,300.642,301.892,306.607,
2004-06-07 17:20:00,298.972,31.927,99453.667,300.565,301.769,306.365,
2004-06-07 17:25:00,298.913,31.839,99453.667,300.506,301.666,306.138,
2004-06-07 17:30:00,298.834,31.719,99453.667,300.437,301.554,305.892,
2004-06-07 17:35:00,298.755,31.599,99453.667,300.369,301.450,305.660,
2004-06-07 17:40:00,298.675,31.467,99453.667,300.298,301.351,305.426,
2004-06-07 17:45:00,298.595,31.346,99453.667,300.227,301.254,305.193,
2004-06-07 17:50:00,298.515,31.224,99453.667,300.153,301.157,304.949,
2004-06-07 17:55:00,298.435,31.104,99453.667,300.079,301.060,304.706,
2004-06-07 18:00:00,298.357,30.985,99453.667,300.003,300.964,304.462,
2004-06-07 18:05:00,298.275,29.791,99516.500,299.923,300.859,304.201,
2004-06-07 18:10:00,298.148,29.515,99516.500,299.830,300.742,303.923,
2004-06-07 18:15:00,298.047,29.294,99516.500,299.743,300.631,303.651,
2004-06-07 18:20:00,297.928,29.032,99516.500,299.647,300.512,303.376,
2004-06-07 18:25:00,297.803,28.758,99516.500,299.550,300.392,303.101,
2004-06-07 18:30:00,297.675,28.474,99516.500,299.447,300.267,302.811,
2004-06-07 18:35:00,297.546,28.191,99516.500,299.343,300.135,302.512,
2004-06-07 18:40:00,297.417,27.906,99516.500,299.235,299.997,302.214,
2004-06-07 18:45:00,297.290,27.632,99516.500,299.127,299.858,301.919,
2004-06-07 18:50:00,297.165,27.399,99516.500,299.016,299.716,301.613,
2004-06-07 18:55:00,297.044,27.181,99516.500,298.906,299.576,301.310,
2004-06-07 19:00:00,296.926,26.987,99516.500,298.795,299.438,301.010,
2004-06-07 19:05:00,296.813,26.464,99540.167,298.688,299.314,300.720,
2004-06-07 19:10:00,296.728,26.277,99540.167,298.587,299.197,300.428,
2004-06-07 19:15:00,296.636,26.074,99540.167,298.484,299.080,300.135,
2004-06-07 19:20:00,296.551,25.887,99540.167,298.384,298.966,299.842,
2004-06-07 19:25:00,296.465,25.718,99540.167,298.282,298.852,299.549,
2004-06-07 19:30:00,296.380,25.558,99540.167,298.740,298.181,299.254,
2004-06-07 19:35:00,296.296,25.402,99540.167,298.641,298.090,298.993,
2004-06-07 19:40:00,296.214,25.262,99540.167,298.545,298.000,298.732,
2004-06-07 19:45:00,296.134,25.124,99540.167,298.449,297.910,298.469,
2004-06-07 19:50:00,296.054,24.980,99540.167,298.356,297.822,298.213,
2004-06-07 19:55:00,295.976,24.847,99540.167,298.263,297.734,297.956,
2004-06-07 20:00:00,295.900,24.716,99540.167,298.173,297.648,297.699,
2004-06-07 20:05:00,295.819,24.958,99565.667,298.084,297.563,297.455,
2004-06-07 20:10:00,295.743,24.826,99565.667,297.997,297.480,297.219,
2004-06-07 20:15:00,295.157,23.805,99565.667,297.794,297.282,296.889,
2004-06-07 20:20:00,294.880,23.310,99565.667,297.651,297.141,296.616,
2004-06-07 20:25:00,294.742,23.060,99565.667,297.541,297.032,296.367,
2004-06-07 20:30:00,294.646,22.885,99565.667,297.439,296.930,296.118,
2004-06-07 20:35:00,294.561,22.730,99565.667,297.352,296.844,295.916,
2004-06-07 20:40:00,294.488,22.595,99565.667,297.256,296.747,295.650,
2004-06-07 20:45:00,294.422,22.474,99565.667,297.182,296.673,295.456,
2004-06-07 20:50:00,294.361,22.362,99565.667,297.113,296.604,295.279,
2004-06-07 20:55:00,294.305,22.258,99565.667,297.046,296.537,295.101,
2004-06-07 21:00:00,294.252,22.159,99565.667,296.986,296.476,294.924,
2004-06-07 21:05:00,294.178,0.000,99596.667,296.910,296.403,294.716,
2004-06-07 21:10:00,294.084,0.000,99596.667,296.834,296.328,294.527,
2004-06-07 21:15:00,293.956,0.000,99596.667,296.750,296.247,294.334,
2004-06-07 21:20:00,293.848,0.000,99596.667,296.670,296.169,294.143,
2004-06-07 21:25:00,293.762,0.000,99596.667,296.595,296.096,293.956,
2004-06-07 21:30:00,293.685,0.000,99596.667,296.522,296.025,293.776,
2004-06-07 21:35:00,293.611,0.000,99596.667,296.449,295.954,293.596,
2004-06-07 21:40:00,293.544,0.000,99596.667,296.379,295.887,293.417,
2004-06-07 21:45:00,293.482,0.000,99596.667,296.311,295.821,293.241,
2004-06-07 21:50:00,293.424,0.000,99596.667,296.245,295.757,293.072,
2004-06-07 21:55:00,293.371,0.000,99596.667,296.180,295.694,292.904,
2004-06-07 22:00:00,293.322,0.000,99596.667,296.118,295.634,292.736,
2004-06-07 22:05:00,293.269,0.000,99615.667,296.063,295.580,292.597,
2004-06-07 22:10:00,293.225,0.000,99615.667,296.012,295.531,292.469,
2004-06-07 22:15:00,293.155,0.000,99615.667,295.956,295.476,292.337,
2004-06-07 22:20:00,293.085,0.000,99615.667,295.903,295.423,292.204,
2004-06-07 22:25:00,293.021,0.000,99615.667,295.852,295.372,292.072,
2004-06-07 22:30:00,292.963,0.000,99615.667,295.803,295.323,291.957,
2004-06-07 22:35:00,292.908,0.000,99615.667,295.755,295.275,291.842,
2004-06-07 22:40:00,292.857,0.000,99615.667,295.710,295.230,291.727,
2004-06-07 22:45:00,292.807,0.000,99615.667,295.665,295.185,291.613,
2004-06-07 22:50:00,292.760,0.000,99615.667,295.622,295.142,291.511,
2004-06-07 22:55:00,292.715,0.000,99615.667,295.580,295.100,291.410,
2004-06-07 23:00:00,292.672,0.000,99615.667,295.541,295.060,291.308,
2004-06-07 23:05:00,292.631,0.000,99621.667,295.501,295.021,291.205,
2004-06-07 23:10:00,292.592,0.000,99621.667,295.464,294.983,291.113,
2004-06-07 23:15:00,292.526,0.000,99621.667,295.422,294.940,291.016,
2004-06-07 23:20:00,292.457,0.000,99621.667,295.381,294.898,290.920,
2004-06-07 23:25:00,292.396,0.000,99621.667,295.341,294.857,290.824,
2004-06-07 23:30:00,292.341,0.000,99621.667,295.302,294.818,290.736,
2004-06-07 23:35:00,292.289,0.000,99621.667,295.264,294.779,290.649,
2004-06-07 23:40:00,292.241,0.000,99621.667,295.228,294.743,290.561,
2004-06-07 23:45:00,292.195,0.000,99621.667,295.193,294.706,290.474,
2004-06-07 23:50:00,292.151,0.000,99621.667,295.159,294.671,290.394,
2004-06-07 23:55:00,292.108,0.000,99621.667,295.125,294.637,290.314,
2004-06-08 00:00:00,292.067,0.000,99621.667,295.093,294.604,290.234,
2004-06-08 00:05:00,292.027,0.000,99625.667,295.057,294.567,290.155,
2004-06-08 00:10:00,291.988,0.000,99625.667,295.021,294.532,290.083,
2004-06-08 00:15:00,291.916,0.000,99625.667,294.979,294.490,290.007,
2004-06-08 00:20:00,291.854,0.000,99625.667,294.939,294.450,289.932,
2004-06-08 00:25:00,291.800,0.000,99625.667,294.900,294.412,289.857,
2004-06-08 00:30:00,291.749,0.000,99625.667,294.861,294.373,289.789,
2004-06-08 00:35:00,291.702,0.000,99625.667,294.823,294.335,289.721,
2004-06-08 00:40:00,291.656,0.000,99625.667,294.786,294.298,289.653,
2004-06-08 00:45:00,291.612,0.000,99625.667,294.748,294.261,289.585,
2004-06-08 00:50:00,291.569,0.000,99625.667,294.712,294.225,289.523,
2004-06-08 00:55:00,291.528,0.000,99625.667,294.675,294.189,289.460,
2004-06-08 01:00:00,291.488,0.000,99625.667,294.639,294.154,289.398,
2004-06-08 01:05:00,291.448,0.000,99620.833,294.602,294.118,289.328,
2004-06-08 01:10:00,291.410,0.000,99620.833,294.566,294.082,289.261,
2004-06-08 01:15:00,291.334,0.000,99620.833,294.523,294.039,289.190,
2004-06-08 01:20:00,291.268,0.000,99620.833,294.481,293.998,289.120,
2004-06-08 01:25:00,291.211,0.000,99620.833,294.441,293.958,289.051,
2004-06-08 01:30:00,291.159,0.000,99620.833,294.401,293.918,288.982,
2004-06-08 01:35:00,291.109,0.000,99620.833,294.361,293.879,288.914,
2004-06-08 01:40:00,291.061,0.000,99620.833,294.322,293.840,288.846,
2004-06-08 01:45:00,291.015,0.000,99620.833,294.283,293.802,288.778,
2004-06-08 01:50:00,290.970,0.000,99620.833,294.244,293.764,288.711,
2004-06-08 01:55:00,290.926,0.000,99620.833,294.206,293.726,288.644,
2004-06-08 02:00:00,290.884,0.000,99620.833,294.168,293.689,288.578,
2004-06-08 02:05:00,290.842,0.000,99654.000,294.141,293.660,288.503,
2004-06-08 02:10:00,290.803,0.000,99654.000,294.116,293.632,288.428,
2004-06-08 02:15:00,290.908,0.000,99654.000,294.116,293.632,288.369,
2004-06-08 02:20:00,290.933,0.000,99654.000,294.107,293.622,288.299,
2004-06-08 02:25:00,290.913,0.000,99654.000,294.091,293.603,288.224,
2004-06-08 02:30:00,290.875,0.000,99654.000,294.074,293.585,288.147,
2004-06-08 02:35:00,290.832,0.000,99654.000,294.056,293.565,288.070,
2004-06-08 02:40:00,290.788,0.000,99654.000,294.039,293.546,287.992,
2004-06-08 02:45:00,290.744,0.000,99654.000,294.021,293.528,287.913,
2004-06-08 02:50:00,290.702,0.000,99654.000,294.004,293.510,287.831,
2004-06-08 02:55:00,290.662,0.000,99654.000,293.987,293.493,287.749,
2004-06-08 03:00:00,290.622,0.000,99654.000,293.971,293.476,287.666,
2004-06-08 03:05:00,290.583,0.000,99662.833,293.946,293.451,287.592,
2004-06-08 03:10:00,290.546,0.000,99662.833,293.921,293.425,287.516,
2004-06-08 03:15:00,290.540,0.000,99662.833,293.901,293.405,287.442,
2004-06-08 03:20:00,290.532,0.000,99662.833,293.879,293.383,287.367,
2004-06-08 03:25:00,290.516,0.000,99662.833,293.856,293.361,287.293,
2004-06-08 03:30:00,290.496,0.000,99662.833,293.833,293.338,287.219,
2004-06-08 03:35:00,290.472,0.000,99662.833,293.809,293.314,287.146,
2004-06-08 03:40:00,290.446,0.000,99662.833,293.784,293.289,287.072,
2004-06-08 03:45:00,290.420,0.000,99662.833,293.760,293.264,286.999,
2004-06-08 03:50:00,290.393,0.000,99662.833,293.734,293.239,286.926,
2004-06-08 03:55:00,290.367,0.000,99662.833,293.709,293.214,286.853,
2004-06-08 04:00:00,290.340,0.000,99662.833,293.684,293.189,286.780,
2004-06-08 04:05:00,290.315,0.000,99686.000,293.650,293.155,286.727,
2004-06-08 04:10:00,290.289,0.000,99686.000,293.615,293.120,286.677,
2004-06-08 04:15:00,290.047,0.000,99686.000,293.545,293.048,286.610,
2004-06-08 04:20:00,289.962,0.000,99686.000,293.493,292.996,286.555,
2004-06-08 04:25:00,289.928,0.000,99686.000,293.449,292.953,286.504,
2004-06-08 04:30:00,289.905,0.000,99686.000,293.404,292.910,286.460,
2004-06-08 04:35:00,289.884,0.000,99686.000,293.360,292.868,286.417,
2004-06-08 04:40:00,289.862,0.000,99686.000,293.315,292.825,286.374,
2004-06-08 04:45:00,289.839,0.000,99686.000,293.270,292.783,286.332,
2004-06-08 04:50:00,289.816,0.000,99686.000,293.224,292.740,286.297,
2004-06-08 04:55:00,289.793,0.000,99686.000,293.179,292.698,286.263,
2004-06-08 05:00:00,289.771,0.000,99686.000,293.133,292.656,286.228,
2004-06-08 05:05:00,289.760,32.052,99730.333,293.120,292.641,286.163,
2004-06-08 05:10:00,289.802,32.296,99730.333,293.120,292.639,286.104,
2004-06-08 05:15:00,291.220,40.032,99730.333,293.349,292.879,286.170,
2004-06-08 05:20:00,290.910,19.213,99730.333,293.322,292.850,286.068,
2004-06-08 05:25:00,290.604,18.400,99730.333,293.322,292.848,286.050,
2004-06-08 05:30:00,290.433,17.933,99730.333,293.309,292.834,285.983,
2004-06-08 05:35:00,290.335,17.663,99730.333,293.323,292.850,285.982,
2004-06-08 05:40:00,290.291,17.542,99730.333,293.305,292.909,285.986,
2004-06-08 05:45:00,290.273,17.491,99730.333,293.335,292.932,285.992,
2004-06-08 05:50:00,290.267,17.473,99730.333,293.367,292.965,286.016,
2004-06-08 05:55:00,290.266,17.469,99730.333,293.399,292.997,286.049,
2004-06-08 06:00:00,290.266,17.469,99730.333,293.435,293.028,286.095,
2004-06-08 06:05:00,290.284,37.377,99767.833,293.454,293.059,286.151,
2004-06-08 06:10:00,290.340,37.702,99767.833,293.480,293.095,286.244,
2004-06-08 06:15:00,291.218,21.266,99767.833,293.628,293.249,286.371,
2004-06-08 06:20:00,291.398,21.736,99767.833,293.706,293.304,286.473,
2004-06-08 06:25:00,291.442,21.849,99767.833,293.751,293.353,286.573,
2004-06-08 06:30:00,291.438,21.838,99767.833,293.792,293.392,286.713,
2004-06-08 06:35:00,291.425,21.804,99767.833,293.841,293.441,286.907,
2004-06-08 06:40:00,291.410,21.765,99767.833,293.887,293.487,287.103,
2004-06-08 06:45:00,291.394,21.723,99767.833,293.927,293.523,287.302,
2004-06-08 06:50:00,291.377,21.680,99767.833,293.970,293.566,287.552,
2004-06-08 06:55:00,291.361,21.638,99767.833,294.014,293.609,287.802,
2004-06-08 07:00:00,291.345,21.596,99767.833,294.056,293.652,288.054,
2004-06-08 07:05:00,291.341,42.695,99781.833,294.108,293.773,288.300,
2004-06-08 07:10:00,291.387,42.935,99781.833,294.169,293.881,288.601,
2004-06-08 07:15:00,291.352,21.377,99781.833,294.217,293.946,288.899,
2004-06-08 07:20:00,291.292,21.220,99781.833,294.265,294.013,289.199,
2004-06-08 07:25:00,291.284,21.199,99781.833,294.321,294.088,289.504,
2004-06-08 07:30:00,291.270,21.162,99781.833,294.377,294.242,289.854,
2004-06-08 07:35:00,291.280,21.189,99781.833,294.437,294.434,290.192,
2004-06-08 07:40:00,291.318,21.286,99781.833,294.504,294.659,290.532,
2004-06-08 07:45:00,291.373,21.428,99781.833,294.574,294.765,290.873,
2004-06-08 07:50:00,291.433,21.584,99781.833,294.648,294.884,291.251,
2004-06-08 07:55:00,291.497,21.748,99781.833,294.722,295.033,291.628,
2004-06-08 08:00:00,291.562,21.912,99781.833,294.801,295.245,292.006,
2004-06-08 08:05:00,291.626,22.605,99773.833,294.879,295.361,292.384,
2004-06-08 08:10:00,291.699,22.789,99773.833,294.962,295.486,292.794,
2004-06-08 08:15:00,291.765,22.956,99773.833,295.044,295.740,293.202,
2004-06-08 08:20:00,291.849,23.166,99773.833,295.131,296.038,293.610,
2004-06-08 08:25:00,291.946,23.408,99773.833,295.221,296.173,294.019,
2004-06-08 08:30:00,292.052,23.667,99773.833,295.315,296.346,294.456,
2004-06-08 08:35:00,292.165,23.945,99773.833,295.401,296.569,294.854,
