,Rural_DBT_C,Rural_Pres_Pa,Urban_DBT_C
2004-06-05 00:55:00,14.25,99576.0,16.732
2004-06-05 01:00:00,14.313999999999998,99572.0,16.512
2004-06-05 01:05:00,14.266,99572.0,16.518
2004-06-05 01:10:00,14.368,99564.0,16.684
2004-06-05 01:15:00,14.302000000000001,99562.00000000001,16.594
2004-06-05 01:20:00,14.222,99554.0,16.466
2004-06-05 01:25:00,14.132,99546.0,16.476
2004-06-05 01:30:00,14.062000000000001,99544.0,16.392000000000003
2004-06-05 01:35:00,14.065999999999999,99547.99999999999,16.302
2004-06-05 01:40:00,14.39,99547.99999999999,16.3
2004-06-05 01:45:00,14.324000000000002,99536.0,16.296
2004-06-05 01:50:00,14.225999999999999,99536.0,16.34
2004-06-05 01:55:00,13.896,99540.0,16.387999999999998
2004-06-05 02:00:00,13.565999999999999,99537.99999999999,16.434
2004-06-05 02:05:00,14.102,99546.0,16.468
2004-06-05 02:10:00,14.246,99544.0,16.394
2004-06-05 02:15:00,13.544,99537.99999999999,16.32
2004-06-05 02:20:00,13.598000000000003,99532.0,16.296
2004-06-05 02:25:00,13.758000000000001,99530.0,16.302
2004-06-05 02:30:00,13.796000000000001,99522.0,16.334
2004-06-05 02:35:00,13.902000000000001,99520.0,16.247999999999998
2004-06-05 02:40:00,14.002,99522.0,16.154
2004-06-05 02:45:00,13.994,99526.0,16.134
2004-06-05 02:50:00,13.878,99524.0,16.240000000000002
2004-06-05 02:55:00,13.778,99522.0,16.31
2004-06-05 03:00:00,13.748,99522.0,16.363999999999997
2004-06-05 03:05:00,13.687999999999999,99520.0,16.384
2004-06-05 03:10:00,13.8,99508.0,16.356
2004-06-05 03:15:00,13.814000000000002,99512.00000000001,16.328
2004-06-05 03:20:00,13.86,99504.0,16.288
2004-06-05 03:25:00,13.774000000000001,99490.0,16.298
2004-06-05 03:30:00,13.703999999999999,99490.0,16.288
2004-06-05 03:35:00,13.613999999999999,99486.0,16.278
2004-06-05 03:40:00,13.622,99490.0,16.308
2004-06-05 03:45:00,13.578,99487.99999999999,16.32
2004-06-05 03:50:00,13.386000000000001,99486.0,16.31
2004-06-05 03:55:00,13.213999999999999,99486.0,16.282
2004-06-05 04:00:00,13.128,99490.0,16.259999999999998
2004-06-05 04:05:00,13.180000000000001,99486.0,16.28
2004-06-05 04:10:00,13.354,99483.99999999999,16.248
2004-06-05 04:15:00,13.312000000000001,99486.0,16.15
2004-06-05 04:20:00,13.378,99486.0,16.212
2004-06-05 04:25:00,13.437999999999999,99486.0,16.32
2004-06-05 04:30:00,13.540000000000001,99490.0,16.364
2004-06-05 04:35:00,13.536000000000001,99487.99999999999,16.342
2004-06-05 04:40:00,13.536000000000001,99486.0,16.345999999999997
2004-06-05 04:45:00,13.526,99482.0,16.308
2004-06-05 04:50:00,13.634,99483.99999999999,16.136000000000003
2004-06-05 04:55:00,13.678,99486.0,15.937999999999999
2004-06-05 05:00:00,13.754,99492.0,15.857999999999999
2004-06-05 05:05:00,13.736,99487.99999999999,15.876
2004-06-05 05:10:00,13.720000000000002,99490.0,15.852
2004-06-05 05:15:00,13.812000000000001,99494.0,15.858
2004-06-05 05:20:00,14.024000000000001,99500.0,15.856
2004-06-05 05:25:00,14.416,99504.0,15.866
2004-06-05 05:30:00,14.518,99510.0,15.874
2004-06-05 05:35:00,14.540000000000001,99510.0,15.76
2004-06-05 05:40:00,14.581999999999999,99514.0,15.632
2004-06-05 05:45:00,14.662,99514.0,15.552000000000001
2004-06-05 05:50:00,14.678,99516.00000000001,15.638
2004-06-05 05:55:00,14.706,99508.0,15.772
2004-06-05 06:00:00,14.972,99504.0,15.86
2004-06-05 06:05:00,15.284,99508.0,16.15
2004-06-05 06:10:00,15.768,99514.0,16.36
2004-06-05 06:15:00,16.34,99510.0,16.568
2004-06-05 06:20:00,16.694,99512.00000000001,16.663999999999998
2004-06-05 06:25:00,16.896,99518.0,16.65
2004-06-05 06:30:00,17.06,99516.00000000001,16.722
2004-06-05 06:35:00,17.404,99524.0,16.79
2004-06-05 06:40:00,17.66,99528.0,17.026
2004-06-05 06:45:00,17.580000000000002,99528.0,17.224
2004-06-05 06:50:00,17.41,99528.0,17.246
2004-06-05 06:55:00,17.47,99530.0,17.490000000000002
2004-06-05 07:00:00,17.740000000000002,99528.0,17.834
2004-06-05 07:05:00,18.124000000000002,99528.0,18.029999999999998
2004-06-05 07:10:00,18.907999999999998,99528.0,18.375999999999998
2004-06-05 07:15:00,18.932,99533.99999999999,18.330000000000002
2004-06-05 07:20:00,18.96,99528.0,18.27
2004-06-05 07:25:00,19.131999999999998,99522.0,18.418
2004-06-05 07:30:00,19.482,99526.0,18.924
2004-06-05 07:35:00,19.59,99522.0,19.306
2004-06-05 07:40:00,19.6,99522.0,19.65
2004-06-05 07:45:00,20.056,99524.0,19.576
2004-06-05 07:50:00,20.158,99520.0,19.91
2004-06-05 07:55:00,20.637999999999998,99522.0,20.07
2004-06-05 08:00:00,20.448,99516.00000000001,20.11
2004-06-05 08:05:00,20.406,99512.00000000001,20.306
2004-06-05 08:10:00,20.378,99508.0,20.374000000000002
2004-06-05 08:15:00,20.492,99514.0,20.7
2004-06-05 08:20:00,20.816,99506.0,20.842
2004-06-05 08:25:00,20.854,99508.0,20.712
2004-06-05 08:30:00,21.169999999999998,99506.0,20.65
2004-06-05 08:35:00,21.094,99496.0,20.9
2004-06-05 08:40:00,21.064,99494.0,21.028
2004-06-05 08:45:00,21.432,99500.0,20.96
2004-06-05 08:50:00,21.36,99496.0,21.130000000000003
2004-06-05 08:55:00,21.462,99496.0,21.392000000000003
2004-06-05 09:00:00,21.456,99494.0,21.186
2004-06-05 09:05:00,21.588,99486.0,21.058
2004-06-05 09:10:00,21.586000000000002,99487.99999999999,21.128
2004-06-05 09:15:00,21.792,99476.0,21.491999999999997
2004-06-05 09:20:00,22.026,99474.0,21.56
2004-06-05 09:25:00,21.824,99470.0,21.380000000000003
2004-06-05 09:30:00,21.766,99468.0,21.607999999999997
2004-06-05 09:35:00,21.718,99466.00000000001,21.419999999999998
2004-06-05 09:40:00,21.639999999999997,99460.0,21.663999999999998
2004-06-05 09:45:00,21.588,99460.0,21.772
2004-06-05 09:50:00,21.66,99462.00000000001,22.03
2004-06-05 09:55:00,22.344,99456.0,22.06
2004-06-05 10:00:00,22.278,99454.0,22.062
2004-06-05 10:05:00,21.662,99447.99999999999,21.978
2004-06-05 10:10:00,21.584,99442.0,21.997999999999998
2004-06-05 10:15:00,22.098000000000003,99444.0,22.036
2004-06-05 10:20:00,22.996000000000002,99432.0,22.186
2004-06-05 10:25:00,23.45,99426.0,22.384
2004-06-05 10:30:00,23.316,99430.0,22.724
2004-06-05 10:35:00,23.054,99424.0,22.96
2004-06-05 10:40:00,23.208,99424.0,22.668
2004-06-05 10:45:00,23.182,99422.0,22.55
2004-06-05 10:50:00,22.740000000000002,99420.0,22.986
2004-06-05 10:55:00,22.904,99416.00000000001,22.7
2004-06-05 11:00:00,23.472,99404.0,22.694
2004-06-05 11:05:00,23.084,99400.0,22.802
2004-06-05 11:10:00,22.988,99400.0,22.830000000000002
2004-06-05 11:15:00,23.28,99400.0,23.112000000000002
2004-06-05 11:20:00,23.542,99394.0,23.454
2004-06-05 11:25:00,23.45,99397.99999999999,23.112000000000002
2004-06-05 11:30:00,23.554000000000002,99387.99999999999,23.312
2004-06-05 11:35:00,23.714,99380.0,23.516000000000002
2004-06-05 11:40:00,23.546,99378.0,23.452
2004-06-05 11:45:00,23.574,99378.0,23.646
2004-06-05 11:50:00,23.83,99380.0,23.606
2004-06-05 11:55:00,23.682,99376.0,23.634
2004-06-05 12:00:00,23.628,99370.0,23.806
2004-06-05 12:05:00,23.714,99364.0,23.598000000000003
2004-06-05 12:10:00,23.596,99356.0,23.413999999999998
2004-06-05 12:15:00,24.02,99358.0,23.576
2004-06-05 12:20:00,24.052,99346.0,23.808
2004-06-05 12:25:00,23.692,99337.99999999999,23.872
2004-06-05 12:30:00,23.439999999999998,99340.0,23.662
2004-06-05 12:35:00,24.398000000000003,99326.0,23.612000000000002
2004-06-05 12:40:00,24.062,99322.0,23.774
2004-06-05 12:45:00,23.734,99322.0,23.880000000000003
2004-06-05 12:50:00,23.972,99322.0,23.866
2004-06-05 12:55:00,24.125999999999998,99320.0,24.130000000000003
2004-06-05 13:00:00,24.009999999999998,99314.0,24.162
2004-06-05 13:05:00,23.216,99314.0,23.997999999999998
2004-06-05 13:10:00,24.112000000000002,99312.00000000001,23.906
2004-06-05 13:15:00,23.776,99308.0,24.542
2004-06-05 13:20:00,24.338,99302.00000000001,24.312
2004-06-05 13:25:00,24.702,99302.00000000001,24.357999999999997
2004-06-05 13:30:00,24.85,99297.99999999999,24.55
2004-06-05 13:35:00,24.398000000000003,99292.0,24.736
2004-06-05 13:40:00,23.766,99290.0,24.722
2004-06-05 13:45:00,24.446,99283.99999999999,24.774
2004-06-05 13:50:00,24.695999999999998,99280.0,25.094
2004-06-05 13:55:00,24.818,99272.0,24.886000000000003
2004-06-05 14:00:00,24.176,99278.0,24.674
2004-06-05 14:05:00,24.172,99276.0,24.656
2004-06-05 14:10:00,24.448,99268.0,24.714
2004-06-05 14:15:00,24.922,99268.0,25.11
2004-06-05 14:20:00,25.07,99268.0,24.684
2004-06-05 14:25:00,25.174,99256.0,24.826
2004-06-05 14:30:00,25.22,99246.0,25.006
2004-06-05 14:35:00,25.228,99252.00000000001,24.962
2004-06-05 14:40:00,25.034,99240.0,25.128
2004-06-05 14:45:00,25.448,99237.99999999999,25.076
2004-06-05 14:50:00,25.29,99240.0,25.428
2004-06-05 14:55:00,25.096,99242.0,25.238
2004-06-05 15:00:00,25.288,99232.0,25.158
2004-06-05 15:05:00,25.124000000000002,99232.0,25.194
2004-06-05 15:10:00,25.39,99222.0,25.318
2004-06-05 15:15:00,25.266000000000002,99214.0,25.206
2004-06-05 15:20:00,24.966,99208.0,25.348000000000003
2004-06-05 15:25:00,24.848,99206.0,24.934
2004-06-05 15:30:00,24.948,99202.00000000001,24.966
2004-06-05 15:35:00,24.406,99202.00000000001,24.956
2004-06-05 15:40:00,24.676,99202.00000000001,25.028
2004-06-05 15:45:00,24.137999999999998,99197.99999999999,24.814
2004-06-05 15:50:00,23.776,99197.99999999999,24.874000000000002
2004-06-05 15:55:00,23.968,99190.0,24.906
2004-06-05 16:00:00,23.946,99190.0,25.28
2004-06-05 16:05:00,23.735999999999997,99187.99999999999,25.284
2004-06-05 16:10:00,23.988,99180.0,25.012
2004-06-05 16:15:00,24.003999999999998,99183.99999999999,25.242
2004-06-05 16:20:00,24.378,99182.0,24.814
2004-06-05 16:25:00,24.366,99190.0,24.674
2004-06-05 16:30:00,23.869999999999997,99180.0,24.944
2004-06-05 16:35:00,23.526,99180.0,25.102
2004-06-05 16:40:00,23.234,99174.0,25.298000000000002
2004-06-05 16:45:00,23.194,99166.00000000001,24.966
2004-06-05 16:50:00,23.066,99170.0,24.994
2004-06-05 16:55:00,22.928,99168.0,25.008000000000003
2004-06-05 17:00:00,22.894,99162.00000000001,24.904
2004-06-05 17:05:00,23.218,99162.00000000001,24.880000000000003
2004-06-05 17:10:00,24.162,99166.00000000001,25.064
2004-06-05 17:15:00,24.536,99166.00000000001,25.246000000000002
2004-06-05 17:20:00,24.637999999999998,99170.0,25.186
2004-06-05 17:25:00,24.676,99168.0,25.062
2004-06-05 17:30:00,24.234,99178.0,25.142000000000003
2004-06-05 17:35:00,23.724,99174.0,24.996000000000002
2004-06-05 17:40:00,23.944,99176.0,25.046
2004-06-05 17:45:00,24.028,99170.0,24.95
2004-06-05 17:50:00,23.872,99170.0,24.818
2004-06-05 17:55:00,23.962,99170.0,24.674
2004-06-05 18:00:00,23.986,99174.0,24.814
2004-06-05 18:05:00,23.98,99170.0,24.808
2004-06-05 18:10:00,23.866,99170.0,24.804
2004-06-05 18:15:00,23.924,99170.0,24.68
2004-06-05 18:20:00,23.954,99168.0,24.678
2004-06-05 18:25:00,23.856,99166.00000000001,24.728
2004-06-05 18:30:00,23.636000000000003,99172.0,24.598000000000003
2004-06-05 18:35:00,23.490000000000002,99170.0,24.466
2004-06-05 18:40:00,23.3,99172.0,24.43
2004-06-05 18:45:00,22.974,99168.0,24.381999999999998
2004-06-05 18:50:00,22.758,99170.0,24.34
2004-06-05 18:55:00,22.54,99164.0,24.29
2004-06-05 19:00:00,22.342000000000002,99168.0,24.21
2004-06-05 19:05:00,22.244,99174.0,24.195999999999998
2004-06-05 19:10:00,22.238,99174.0,24.036
2004-06-05 19:15:00,22.098,99166.00000000001,23.93
2004-06-05 19:20:00,21.942,99166.00000000001,23.833999999999996
2004-06-05 19:25:00,21.862000000000002,99164.0,23.740000000000002
2004-06-05 19:30:00,21.766,99166.00000000001,23.652
2004-06-05 19:35:00,21.672000000000004,99176.0,23.578
2004-06-05 19:40:00,21.498,99180.0,23.516
2004-06-05 19:45:00,21.292,99180.0,23.38
2004-06-05 19:50:00,21.201999999999998,99186.0,23.240000000000002
2004-06-05 19:55:00,21.113999999999997,99186.0,23.174
2004-06-05 20:00:00,21.032,99194.0,23.054
2004-06-05 20:05:00,20.857999999999997,99202.00000000001,22.970000000000002
2004-06-05 20:10:00,20.566,99204.0,22.913999999999998
2004-06-05 20:15:00,20.324,99214.0,22.816
2004-06-05 20:20:00,20.196,99214.0,22.728
2004-06-05 20:25:00,20.148000000000003,99220.0,22.637999999999998
2004-06-05 20:30:00,20.157999999999998,99222.0,22.596
2004-06-05 20:35:00,20.136000000000003,99232.0,22.566
2004-06-05 20:40:00,19.966,99232.0,22.45
2004-06-05 20:45:00,19.658,99233.99999999999,22.374000000000002
2004-06-05 20:50:00,19.476,99237.99999999999,22.375999999999998
2004-06-05 20:55:00,19.53,99237.99999999999,22.426
2004-06-05 21:00:00,19.702,99242.0,22.338
2004-06-05 21:05:00,19.7,99254.0,22.224
2004-06-05 21:10:00,19.516,99252.00000000001,22.142000000000003
2004-06-05 21:15:00,19.412,99254.0,22.044
2004-06-05 21:20:00,19.32,99256.0,21.945999999999998
2004-06-05 21:25:00,18.928,99252.00000000001,21.85
2004-06-05 21:30:00,18.636000000000003,99254.0,21.812
2004-06-05 21:35:00,18.628,99258.0,21.77
2004-06-05 21:40:00,18.625999999999998,99252.00000000001,21.726
2004-06-05 21:45:00,18.476,99250.0,21.622
2004-06-05 21:50:00,18.764,99254.0,21.518
2004-06-05 21:55:00,18.851999999999997,99247.99999999999,21.416000000000004
2004-06-05 22:00:00,18.654000000000003,99246.0,21.316
2004-06-05 22:05:00,18.285999999999998,99244.0,21.258
2004-06-05 22:10:00,18.16,99247.99999999999,21.137999999999998
2004-06-05 22:15:00,18.259999999999998,99242.0,21.012
2004-06-05 22:20:00,18.438,99246.0,20.924
2004-06-05 22:25:00,18.47,99247.99999999999,20.736
2004-06-05 22:30:00,18.286,99256.0,20.588
2004-06-05 22:35:00,17.912,99260.0,20.496000000000002
2004-06-05 22:40:00,17.776,99256.0,20.4
2004-06-05 22:45:00,17.75,99258.0,20.332
2004-06-05 22:50:00,17.798,99250.0,20.268
2004-06-05 22:55:00,18.074,99252.00000000001,20.182
2004-06-05 23:00:00,17.924,99254.0,20.130000000000003
2004-06-05 23:05:00,17.742,99252.00000000001,20.066
2004-06-05 23:10:00,17.676,99250.0,20.024
2004-06-05 23:15:00,17.636000000000003,99252.00000000001,19.906
2004-06-05 23:20:00,17.722,99252.00000000001,19.854000000000003
2004-06-05 23:25:00,17.625999999999998,99246.0,19.832
2004-06-05 23:30:00,17.612000000000002,99244.0,19.784
2004-06-05 23:35:00,17.31,99240.0,19.734
2004-06-05 23:40:00,17.130000000000003,99236.0,19.692
2004-06-05 23:45:00,17.169999999999998,99226.0,19.631999999999998
2004-06-05 23:50:00,17.156,99228.0,19.558
2004-06-05 23:55:00,17.048000000000002,99230.0,19.474
2004-06-06 00:00:00,16.912,99232.0,19.404
2004-06-06 00:05:00,17.018,99222.0,19.32
2004-06-06 00:10:00,17.056,99226.0,19.334
2004-06-06 00:15:00,17.110000000000003,99218.0,19.206
2004-06-06 00:20:00,16.984,99212.00000000001,19.09
2004-06-06 00:25:00,16.702,99212.00000000001,18.998
2004-06-06 00:30:00,16.432,99210.0,18.962
2004-06-06 00:35:00,16.104,99210.0,18.96
2004-06-06 00:40:00,15.674000000000001,99214.0,18.956
2004-06-06 00:45:00,15.552000000000001,99208.0,18.922
2004-06-06 00:50:00,15.55,99210.0,18.732
2004-06-06 00:55:00,15.728,99206.0,18.592000000000002
2004-06-06 01:00:00,16.004,99206.0,18.432
2004-06-06 01:05:00,16.128,99208.0,18.462
2004-06-06 01:10:00,15.002,99204.0,18.414
2004-06-06 01:15:00,14.691999999999998,99202.00000000001,18.35
2004-06-06 01:20:00,15.068000000000001,99206.0,18.314
2004-06-06 01:25:00,15.937999999999999,99206.0,18.258
2004-06-06 01:30:00,16.538,99200.0,18.188
2004-06-06 01:35:00,16.616,99194.0,18.144
2004-06-06 01:40:00,16.568,99194.0,18.137999999999998
2004-06-06 01:45:00,16.15,99187.99999999999,18.082
2004-06-06 01:50:00,15.898,99180.0,18.066
2004-06-06 01:55:00,14.512,99178.0,18.058
2004-06-06 02:00:00,14.751999999999999,99176.0,18.003999999999998
2004-06-06 02:05:00,14.943999999999999,99170.0,17.966
2004-06-06 02:10:00,14.91,99158.0,17.907999999999998
2004-06-06 02:15:00,14.904,99156.0,17.887999999999998
2004-06-06 02:20:00,14.606,99156.0,17.878
2004-06-06 02:25:00,14.175999999999998,99158.0,17.792
2004-06-06 02:30:00,14.207999999999998,99154.0,17.729999999999997
2004-06-06 02:35:00,14.296000000000001,99156.0,17.686
2004-06-06 02:40:00,14.196000000000002,99160.0,17.642000000000003
2004-06-06 02:45:00,14.168000000000001,99156.0,17.580000000000002
2004-06-06 02:50:00,14.24,99156.0,17.509999999999998
2004-06-06 02:55:00,14.207999999999998,99156.0,17.526
2004-06-06 03:00:00,14.180000000000001,99156.0,17.554
2004-06-06 03:05:00,14.184000000000001,99158.0,17.509999999999998
2004-06-06 03:10:00,14.068000000000001,99156.0,17.45
2004-06-06 03:15:00,13.796000000000001,99152.00000000001,17.387999999999998
2004-06-06 03:20:00,13.74,99146.0,17.286
2004-06-06 03:25:00,13.838,99147.99999999999,17.19
2004-06-06 03:30:00,13.974,99146.0,17.136000000000003
2004-06-06 03:35:00,13.925999999999998,99152.00000000001,17.096
2004-06-06 03:40:00,13.898,99150.0,17.016
2004-06-06 03:45:00,13.98,99152.00000000001,16.894
2004-06-06 03:50:00,13.882,99147.99999999999,16.75
2004-06-06 03:55:00,13.862,99147.99999999999,16.631999999999998
2004-06-06 04:00:00,13.713999999999999,99150.0,16.619999999999997
2004-06-06 04:05:00,13.496,99150.0,16.426
2004-06-06 04:10:00,13.404,99150.0,16.296
2004-06-06 04:15:00,13.492,99160.0,16.253999999999998
2004-06-06 04:20:00,13.45,99164.0,16.172
2004-06-06 04:25:00,13.244,99162.00000000001,16.082
2004-06-06 04:30:00,13.056000000000001,99160.0,16.19
2004-06-06 04:35:00,13.216,99166.00000000001,16.214000000000002
2004-06-06 04:40:00,12.991999999999999,99166.00000000001,16.226
2004-06-06 04:45:00,12.813999999999998,99168.0,16.314
2004-06-06 04:50:00,13.168000000000001,99182.0,16.286
2004-06-06 04:55:00,13.39,99182.0,16.18
2004-06-06 05:00:00,13.738,99190.0,16.07
2004-06-06 05:05:00,13.959999999999999,99194.0,16.088
2004-06-06 05:10:00,14.262,99196.0,16.026
2004-06-06 05:15:00,14.4,99196.0,16.038
2004-06-06 05:20:00,14.624,99202.00000000001,16.178
2004-06-06 05:25:00,14.841999999999999,99200.0,16.318
2004-06-06 05:30:00,15.038,99204.0,16.354
2004-06-06 05:35:00,15.288,99212.00000000001,16.381999999999998
2004-06-06 05:40:00,15.547999999999998,99210.0,16.572
2004-06-06 05:45:00,15.75,99210.0,16.613999999999997
2004-06-06 05:50:00,15.86,99208.0,16.631999999999998
2004-06-06 05:55:00,16.048,99208.0,16.708
2004-06-06 06:00:00,16.692,99206.0,16.966
2004-06-06 06:05:00,17.696,99212.00000000001,17.058
2004-06-06 06:10:00,17.776,99214.0,17.408
2004-06-06 06:15:00,17.442,99218.0,17.758
2004-06-06 06:20:00,17.688,99222.0,17.798000000000002
2004-06-06 06:25:00,18.318,99222.0,18.13
2004-06-06 06:30:00,19.05,99222.0,18.448
2004-06-06 06:35:00,18.842,99220.0,18.488
2004-06-06 06:40:00,18.718,99228.0,18.528
2004-06-06 06:45:00,18.858,99224.0,18.562
2004-06-06 06:50:00,19.506,99226.0,18.87
2004-06-06 06:55:00,19.4,99222.0,18.752000000000002
2004-06-06 07:00:00,19.252000000000002,99224.0,18.968
2004-06-06 07:05:00,19.106,99220.0,19.026
2004-06-06 07:10:00,19.34,99220.0,18.966
2004-06-06 07:15:00,19.474,99216.00000000001,19.064
2004-06-06 07:20:00,19.468,99212.00000000001,19.2
2004-06-06 07:25:00,19.792,99224.0,19.324
2004-06-06 07:30:00,20.088,99230.0,19.294
2004-06-06 07:35:00,20.43,99233.99999999999,19.580000000000002
2004-06-06 07:40:00,20.538,99232.0,19.73
2004-06-06 07:45:00,20.22,99220.0,19.866
2004-06-06 07:50:00,20.448,99222.0,19.916
2004-06-06 07:55:00,20.332,99228.0,20.504
2004-06-06 08:00:00,20.630000000000003,99224.0,20.696
2004-06-06 08:05:00,20.848,99222.0,20.478
2004-06-06 08:10:00,21.044,99222.0,20.407999999999998
2004-06-06 08:15:00,21.23,99220.0,20.508
2004-06-06 08:20:00,21.294,99220.0,20.541999999999998
2004-06-06 08:25:00,21.116,99216.00000000001,21.102
2004-06-06 08:30:00,21.012,99220.0,20.916
2004-06-06 08:35:00,21.634,99222.0,20.806
2004-06-06 08:40:00,21.692,99218.0,21.144
2004-06-06 08:45:00,22.024,99222.0,21.198
2004-06-06 08:50:00,21.936,99222.0,21.208
2004-06-06 08:55:00,21.988,99224.0,21.28
2004-06-06 09:00:00,22.028,99224.0,21.418
2004-06-06 09:05:00,22.137999999999998,99224.0,21.601999999999997
2004-06-06 09:10:00,22.29,99226.0,21.796
2004-06-06 09:15:00,22.34,99220.0,21.89
2004-06-06 09:20:00,22.36,99218.0,22.04
2004-06-06 09:25:00,22.724,99212.00000000001,21.976
2004-06-06 09:30:00,23.102,99210.0,22.192
2004-06-06 09:35:00,22.956,99212.00000000001,22.358
2004-06-06 09:40:00,23.044,99214.0,22.651999999999997
2004-06-06 09:45:00,22.928,99212.00000000001,22.734
2004-06-06 09:50:00,23.152,99208.0,22.622
2004-06-06 09:55:00,23.11,99206.0,22.976
2004-06-06 10:00:00,22.994,99208.0,23.02
2004-06-06 10:05:00,23.113999999999997,99206.0,23.232
2004-06-06 10:10:00,23.412,99202.00000000001,23.228
2004-06-06 10:15:00,23.506,99196.0,23.002000000000002
2004-06-06 10:20:00,23.23,99190.0,22.972
2004-06-06 10:25:00,23.516,99186.0,23.18
2004-06-06 10:30:00,23.674,99192.0,23.712
2004-06-06 10:35:00,23.494,99187.99999999999,23.512
2004-06-06 10:40:00,23.869999999999997,99190.0,23.445999999999998
2004-06-06 10:45:00,23.828,99183.99999999999,23.59
2004-06-06 10:50:00,24.086000000000002,99186.0,23.994
2004-06-06 10:55:00,24.154,99183.99999999999,24.22
2004-06-06 11:00:00,24.654,99182.0,23.875999999999998
2004-06-06 11:05:00,24.578,99178.0,23.972
2004-06-06 11:10:00,24.596,99168.0,23.962
2004-06-06 11:15:00,24.646,99160.0,24.188
2004-06-06 11:20:00,24.97,99154.0,24.25
2004-06-06 11:25:00,24.7,99156.0,24.406
2004-06-06 11:30:00,24.610000000000003,99147.99999999999,24.326
2004-06-06 11:35:00,24.596,99144.0,24.496000000000002
2004-06-06 11:40:00,24.78,99142.0,24.518
2004-06-06 11:45:00,25.076,99142.0,24.648000000000003
2004-06-06 11:50:00,25.092000000000002,99140.0,25.756
2004-06-06 11:55:00,25.006,99137.99999999999,25.344
2004-06-06 12:00:00,25.137999999999998,99124.0,25.092000000000002
2004-06-06 12:05:00,25.144,99124.0,25.266
2004-06-06 12:10:00,25.119999999999997,99120.0,25.438
2004-06-06 12:15:00,25.016,99114.0,25.566
2004-06-06 12:20:00,25.214000000000002,99108.0,25.497999999999998
2004-06-06 12:25:00,25.242,99097.99999999999,25.212
2004-06-06 12:30:00,25.509999999999998,99096.0,25.25
2004-06-06 12:35:00,25.528,99092.0,25.509999999999998
2004-06-06 12:40:00,25.698,99094.0,25.689999999999998
2004-06-06 12:45:00,25.736,99096.0,25.618000000000002
2004-06-06 12:50:00,25.660000000000004,99090.0,25.857999999999997
2004-06-06 12:55:00,25.830000000000002,99086.0,26.374000000000002
2004-06-06 13:00:00,25.956,99083.99999999999,26.254
2004-06-06 13:05:00,26.188,99082.0,25.76
2004-06-06 13:10:00,26.183999999999997,99080.0,26.176
2004-06-06 13:15:00,26.144,99074.0,26.274
2004-06-06 13:20:00,26.171999999999997,99070.0,26.004
2004-06-06 13:25:00,26.534000000000002,99072.0,25.983999999999998
2004-06-06 13:30:00,26.195999999999998,99076.0,26.65
2004-06-06 13:35:00,26.468,99072.0,26.208
2004-06-06 13:40:00,26.854000000000003,99062.00000000001,26.094
2004-06-06 13:45:00,26.502,99068.0,26.642000000000003
2004-06-06 13:50:00,26.502,99060.0,27.05
2004-06-06 13:55:00,26.839999999999996,99054.0,27.028
2004-06-06 14:00:00,26.887999999999998,99047.99999999999,26.682
2004-06-06 14:05:00,26.734,99046.0,26.996
2004-06-06 14:10:00,26.895999999999997,99044.0,27.038
2004-06-06 14:15:00,26.78,99047.99999999999,26.836000000000002
2004-06-06 14:20:00,26.922000000000004,99040.0,26.812
2004-06-06 14:25:00,26.857999999999997,99044.0,26.945999999999998
2004-06-06 14:30:00,26.676,99040.0,26.868000000000002
2004-06-06 14:35:00,26.851999999999997,99032.0,27.077999999999996
2004-06-06 14:40:00,27.077999999999996,99036.0,27.080000000000002
2004-06-06 14:45:00,27.176,99028.0,27.189999999999998
2004-06-06 14:50:00,27.018,99026.0,26.994
2004-06-06 14:55:00,27.028,99020.0,27.04
2004-06-06 15:00:00,27.113999999999997,99016.00000000001,27.03
2004-06-06 15:05:00,27.168,99016.00000000001,27.380000000000003
2004-06-06 15:10:00,27.124000000000002,99010.0,27.5
2004-06-06 15:15:00,27.122000000000003,99014.0,27.308
2004-06-06 15:20:00,27.106,99010.0,27.326
2004-06-06 15:25:00,27.112000000000002,98997.99999999999,27.556
2004-06-06 15:30:00,26.915999999999997,99010.0,27.342000000000002
2004-06-06 15:35:00,26.951999999999998,99004.0,27.308
2004-06-06 15:40:00,27.046000000000003,99002.00000000001,27.392000000000003
2004-06-06 15:45:00,27.157999999999998,99006.0,27.368000000000002
2004-06-06 15:50:00,27.086000000000002,99002.00000000001,27.356
2004-06-06 15:55:00,27.026,99000.0,27.631999999999998
2004-06-06 16:00:00,26.93,99000.0,27.722
2004-06-06 16:05:00,27.04,98996.0,28.058
2004-06-06 16:10:00,27.1,98987.99999999999,28.236
2004-06-06 16:15:00,27.036,98986.0,28.21
2004-06-06 16:20:00,27.077999999999996,98980.0,28.226
2004-06-06 16:25:00,27.125999999999998,98983.99999999999,28.026
2004-06-06 16:30:00,26.944,98980.0,28.444
2004-06-06 16:35:00,26.913999999999998,98982.0,27.895999999999997
2004-06-06 16:40:00,26.992,98980.0,28.064
2004-06-06 16:45:00,26.74,98982.0,27.9
2004-06-06 16:50:00,26.792,98978.0,27.892000000000003
2004-06-06 16:55:00,26.872000000000003,98990.0,28.182
2004-06-06 17:00:00,26.953999999999997,98990.0,27.922000000000004
2004-06-06 17:05:00,27.032,98987.99999999999,27.704
2004-06-06 17:10:00,26.901999999999997,98983.99999999999,27.806
