cur_datetime,UWG_canTemp_K, senWaste,
2004-06-08 10:55:00,296.383,83.213,
2004-06-08 11:00:00,296.531,84.681,
2004-06-08 11:05:00,296.666,88.580,
2004-06-08 11:10:00,296.803,90.491,
2004-06-08 11:15:00,296.911,91.996,
2004-06-08 11:20:00,296.998,93.203,
2004-06-08 11:25:00,297.086,94.441,
2004-06-08 11:30:00,297.175,95.708,
2004-06-08 11:35:00,297.265,96.999,
2004-06-08 11:40:00,297.354,98.282,
2004-06-08 11:45:00,297.440,99.540,
2004-06-08 11:50:00,297.524,100.759,
2004-06-08 11:55:00,297.605,101.934,
2004-06-08 12:00:00,297.682,101.822,
2004-06-08 12:05:00,297.753,103.835,
2004-06-08 12:10:00,297.830,104.668,
2004-06-08 12:15:00,297.913,105.654,
2004-06-08 12:20:00,298.012,106.895,
2004-06-08 12:25:00,298.124,108.340,
2004-06-08 12:30:00,298.242,109.897,
2004-06-08 12:35:00,298.361,111.489,
2004-06-08 12:40:00,298.479,113.060,
2004-06-08 12:45:00,298.592,114.578,
2004-06-08 12:50:00,298.699,116.025,
2004-06-08 12:55:00,298.801,117.396,
2004-06-08 13:00:00,298.897,116.539,
2004-06-08 13:05:00,298.983,117.747,
2004-06-08 13:10:00,299.067,118.141,
2004-06-08 13:15:00,299.150,118.629,
2004-06-08 13:20:00,299.239,119.297,
2004-06-08 13:25:00,299.334,120.126,
2004-06-08 13:30:00,299.431,121.068,
2004-06-08 13:35:00,299.530,122.068,
2004-06-08 13:40:00,299.625,123.086,
2004-06-08 13:45:00,299.717,124.094,
2004-06-08 13:50:00,299.805,125.076,
2004-06-08 13:55:00,299.887,126.024,
2004-06-08 14:00:00,299.965,125.906,
2004-06-08 14:05:00,300.041,125.955,
2004-06-08 14:10:00,300.103,125.621,
2004-06-08 14:15:00,300.167,125.486,
2004-06-08 14:20:00,300.232,125.534,
2004-06-08 14:25:00,300.299,125.727,
2004-06-08 14:30:00,300.366,126.034,
2004-06-08 14:35:00,300.431,126.418,
2004-06-08 14:40:00,300.494,126.852,
2004-06-08 14:45:00,300.555,127.316,
2004-06-08 14:50:00,300.612,127.796,
2004-06-08 14:55:00,300.666,128.282,
2004-06-08 15:00:00,300.717,134.958,
2004-06-08 15:05:00,300.780,134.037,
2004-06-08 15:10:00,300.813,134.079,
2004-06-08 15:15:00,300.851,134.254,
2004-06-08 15:20:00,300.885,134.438,
2004-06-08 15:25:00,300.914,134.602,
2004-06-08 15:30:00,300.937,134.752,
2004-06-08 15:35:00,300.958,134.895,
2004-06-08 15:40:00,300.975,135.040,
2004-06-08 15:45:00,300.992,135.190,
2004-06-08 15:50:00,301.006,135.345,
2004-06-08 15:55:00,301.020,135.504,
2004-06-08 16:00:00,301.033,153.992,
2004-06-08 16:05:00,301.083,157.157,
2004-06-08 16:10:00,301.102,156.361,
2004-06-08 16:15:00,301.075,155.186,
2004-06-08 16:20:00,301.057,154.293,
2004-06-08 16:25:00,301.031,153.425,
2004-06-08 16:30:00,301.001,152.608,
2004-06-08 16:35:00,300.969,151.855,
2004-06-08 16:40:00,300.937,151.171,
2004-06-08 16:45:00,300.907,150.555,
2004-06-08 16:50:00,300.878,150.005,
2004-06-08 16:55:00,300.852,149.512,
2004-06-08 17:00:00,300.829,171.589,
2004-06-08 17:05:00,300.846,169.481,
2004-06-08 17:10:00,300.804,169.716,
2004-06-08 17:15:00,300.774,169.900,
2004-06-08 17:20:00,300.737,169.875,
2004-06-08 17:25:00,300.689,169.600,
2004-06-08 17:30:00,300.634,169.155,
2004-06-08 17:35:00,300.575,168.598,
2004-06-08 17:40:00,300.514,167.969,
2004-06-08 17:45:00,300.454,167.294,
2004-06-08 17:50:00,300.393,166.594,
2004-06-08 17:55:00,300.334,165.883,
2004-06-08 18:00:00,300.277,182.072,
2004-06-08 18:05:00,300.249,180.707,
2004-06-08 18:10:00,300.184,180.734,
2004-06-08 18:15:00,300.123,180.638,
2004-06-08 18:20:00,300.059,180.381,
2004-06-08 18:25:00,299.987,179.922,
2004-06-08 18:30:00,299.910,179.319,
2004-06-08 18:35:00,299.830,178.614,
2004-06-08 18:40:00,299.748,177.837,
2004-06-08 18:45:00,299.665,177.117,
2004-06-08 18:50:00,299.582,176.418,
2004-06-08 18:55:00,299.501,175.704,
2004-06-08 19:00:00,299.420,178.753,
2004-06-08 19:05:00,299.347,176.297,
2004-06-08 19:10:00,299.251,173.829,
2004-06-08 19:15:00,299.157,171.701,
2004-06-08 19:20:00,299.072,169.932,
2004-06-08 19:25:00,298.980,168.276,
2004-06-08 19:30:00,298.884,166.720,
2004-06-08 19:35:00,298.785,165.258,
2004-06-08 19:40:00,298.685,163.888,
2004-06-08 19:45:00,298.586,162.602,
2004-06-08 19:50:00,298.488,161.388,
2004-06-08 19:55:00,298.391,160.236,
2004-06-08 20:00:00,298.296,157.323,
2004-06-08 20:05:00,298.191,154.383,
2004-06-08 20:10:00,298.085,153.555,
2004-06-08 20:15:00,297.135,142.428,
2004-06-08 20:20:00,296.669,137.156,
2004-06-08 20:25:00,296.449,134.813,
2004-06-08 20:30:00,296.313,133.467,
2004-06-08 20:35:00,296.206,132.425,
2004-06-08 20:40:00,296.110,131.504,
2004-06-08 20:45:00,296.022,130.655,
2004-06-08 20:50:00,295.940,129.855,
2004-06-08 20:55:00,295.862,129.089,
2004-06-08 21:00:00,295.787,113.045,
2004-06-08 21:05:00,295.651,111.311,
2004-06-08 21:10:00,295.578,110.557,
2004-06-08 21:15:00,295.502,109.736,
2004-06-08 21:20:00,295.437,109.027,
2004-06-08 21:25:00,295.371,108.290,
2004-06-08 21:30:00,295.308,107.593,
2004-06-08 21:35:00,295.249,106.921,
2004-06-08 21:40:00,295.192,106.264,
2004-06-08 21:45:00,295.135,105.610,
2004-06-08 21:50:00,295.079,104.961,
2004-06-08 21:55:00,295.025,104.330,
2004-06-08 22:00:00,294.973,81.792,
2004-06-08 22:05:00,294.859,80.287,
2004-06-08 22:10:00,294.812,79.017,
2004-06-08 22:15:00,294.754,77.656,
2004-06-08 22:20:00,294.704,76.463,
2004-06-08 22:25:00,294.654,75.316,
2004-06-08 22:30:00,294.602,74.198,
2004-06-08 22:35:00,294.551,73.127,
2004-06-08 22:40:00,294.501,72.107,
2004-06-08 22:45:00,294.453,71.139,
2004-06-08 22:50:00,294.406,70.221,
2004-06-08 22:55:00,294.361,69.352,
2004-06-08 23:00:00,294.317,49.818,
2004-06-08 23:05:00,294.219,48.293,
2004-06-08 23:10:00,294.186,47.461,
2004-06-08 23:15:00,294.138,46.480,
2004-06-08 23:20:00,294.085,45.451,
2004-06-08 23:25:00,294.032,44.453,
2004-06-08 23:30:00,293.978,43.455,
2004-06-08 23:35:00,293.924,42.477,
2004-06-08 23:40:00,293.873,41.543,
2004-06-08 23:45:00,293.824,40.652,
2004-06-08 23:50:00,293.776,39.797,
2004-06-08 23:55:00,293.730,38.974,
2004-06-09 00:00:00,293.686,25.935,
2004-06-09 00:05:00,293.601,24.607,
2004-06-09 00:10:00,293.574,23.986,
2004-06-09 00:15:00,293.499,22.773,
2004-06-09 00:20:00,293.427,21.593,
2004-06-09 00:25:00,293.370,20.598,
2004-06-09 00:30:00,293.317,19.671,
2004-06-09 00:35:00,293.265,18.748,
2004-06-09 00:40:00,293.215,17.856,
2004-06-09 00:45:00,293.168,17.008,
2004-06-09 00:50:00,293.124,16.192,
2004-06-09 00:55:00,293.080,15.394,
2004-06-09 01:00:00,293.037,12.386,
2004-06-09 01:05:00,292.987,11.508,
2004-06-09 01:10:00,292.956,10.861,
2004-06-09 01:15:00,292.897,9.890,
2004-06-09 01:20:00,292.839,8.917,
2004-06-09 01:25:00,292.784,8.007,
2004-06-09 01:30:00,292.733,7.139,
2004-06-09 01:35:00,292.685,6.314,
2004-06-09 01:40:00,292.640,5.521,
2004-06-09 01:45:00,292.596,4.756,
2004-06-09 01:50:00,292.553,4.015,
2004-06-09 01:55:00,292.512,3.293,
2004-06-09 02:00:00,292.472,1.391,
2004-06-09 02:05:00,292.428,0.635,
2004-06-09 02:10:00,292.399,0.084,
2004-06-09 02:15:00,292.342,0.084,
2004-06-09 02:20:00,292.281,0.084,
2004-06-09 02:25:00,292.220,0.084,
2004-06-09 02:30:00,292.164,0.084,
2004-06-09 02:35:00,292.114,0.084,
2004-06-09 02:40:00,292.069,0.084,
2004-06-09 02:45:00,292.026,0.084,
2004-06-09 02:50:00,291.988,0.084,
2004-06-09 02:55:00,291.949,0.084,
2004-06-09 03:00:00,291.910,0.084,
2004-06-09 03:05:00,291.872,0.084,
2004-06-09 03:10:00,291.836,0.084,
2004-06-09 03:15:00,291.813,0.084,
2004-06-09 03:20:00,291.792,0.084,
2004-06-09 03:25:00,291.769,0.084,
2004-06-09 03:30:00,291.744,0.084,
2004-06-09 03:35:00,291.717,0.084,
2004-06-09 03:40:00,291.690,0.084,
2004-06-09 03:45:00,291.663,0.084,
2004-06-09 03:50:00,291.637,0.084,
2004-06-09 03:55:00,291.610,0.084,
2004-06-09 04:00:00,291.584,0.337,
2004-06-09 04:05:00,291.562,0.337,
2004-06-09 04:10:00,291.534,0.337,
2004-06-09 04:15:00,291.495,0.337,
2004-06-09 04:20:00,291.455,0.337,
2004-06-09 04:25:00,291.417,0.337,
2004-06-09 04:30:00,291.381,0.337,
2004-06-09 04:35:00,291.347,0.337,
2004-06-09 04:40:00,291.314,0.337,
2004-06-09 04:45:00,291.283,0.337,
2004-06-09 04:50:00,291.253,0.337,
2004-06-09 04:55:00,291.223,0.337,
2004-06-09 05:00:00,291.194,2.274,
2004-06-09 05:05:00,291.201,2.274,
2004-06-09 05:10:00,291.162,2.274,
2004-06-09 05:15:00,291.203,2.274,
2004-06-09 05:20:00,291.242,2.274,
2004-06-09 05:25:00,291.269,2.274,
2004-06-09 05:30:00,291.288,2.274,
2004-06-09 05:35:00,291.298,2.274,
2004-06-09 05:40:00,291.303,2.274,
2004-06-09 05:45:00,291.305,2.274,
2004-06-09 05:50:00,291.304,2.274,
2004-06-09 05:55:00,291.301,2.274,
2004-06-09 06:00:00,291.297,10.643,
2004-06-09 06:05:00,291.352,14.309,
2004-06-09 06:10:00,291.367,14.780,
2004-06-09 06:15:00,293.689,46.168,
2004-06-09 06:20:00,294.416,56.113,
2004-06-09 06:25:00,294.917,63.002,
2004-06-09 06:30:00,294.768,61.259,
2004-06-09 06:35:00,294.759,61.410,
2004-06-09 06:40:00,294.766,61.800,
2004-06-09 06:45:00,294.754,61.941,
2004-06-09 06:50:00,294.726,61.879,
2004-06-09 06:55:00,294.698,61.813,
2004-06-09 07:00:00,294.672,62.831,
2004-06-09 07:05:00,294.666,63.568,
2004-06-09 07:10:00,294.641,63.437,
2004-06-09 07:15:00,294.620,63.386,
2004-06-09 07:20:00,294.583,63.157,
2004-06-09 07:25:00,294.546,62.930,
2004-06-09 07:30:00,294.511,62.716,
2004-06-09 07:35:00,294.476,62.506,
2004-06-09 07:40:00,294.442,62.295,
2004-06-09 07:45:00,294.408,62.084,
2004-06-09 07:50:00,294.376,61.873,
2004-06-09 07:55:00,294.344,61.663,
2004-06-09 08:00:00,294.314,42.930,
2004-06-09 08:05:00,294.243,51.183,
2004-06-09 08:10:00,294.305,52.230,
2004-06-09 08:15:00,294.270,52.288,
2004-06-09 08:20:00,294.200,52.035,
2004-06-09 08:25:00,294.212,52.870,
2004-06-09 08:30:00,294.277,54.378,
2004-06-09 08:35:00,294.374,56.083,
2004-06-09 08:40:00,294.483,57.557,
2004-06-09 08:45:00,294.596,59.070,
2004-06-09 08:50:00,294.709,60.569,
2004-06-09 08:55:00,294.818,62.021,
2004-06-09 09:00:00,294.924,57.948,
2004-06-09 09:05:00,295.000,66.557,
2004-06-09 09:10:00,295.153,69.013,
2004-06-09 09:15:00,295.271,71.013,
2004-06-09 09:20:00,295.402,73.153,
2004-06-09 09:25:00,295.556,75.535,
2004-06-09 09:30:00,295.719,77.966,
2004-06-09 09:35:00,295.885,80.343,
2004-06-09 09:40:00,296.047,82.639,
2004-06-09 09:45:00,296.204,84.831,
2004-06-09 09:50:00,296.353,86.903,
2004-06-09 09:55:00,296.494,88.855,
2004-06-09 10:00:00,296.628,91.030,
2004-06-09 10:05:00,296.754,94.359,
2004-06-09 10:10:00,296.886,95.971,
2004-06-09 10:15:00,297.008,97.492,
2004-06-09 10:20:00,297.142,99.192,
2004-06-09 10:25:00,297.291,101.112,
2004-06-09 10:30:00,297.449,103.142,
2004-06-09 10:35:00,297.607,105.208,
2004-06-09 10:40:00,297.763,107.249,
2004-06-09 10:45:00,297.914,109.234,
2004-06-09 10:50:00,298.058,111.150,
2004-06-09 10:55:00,298.196,112.992,
2004-06-09 11:00:00,298.326,113.996,
2004-06-09 11:05:00,298.448,116.674,
2004-06-09 11:10:00,298.566,116.632,
2004-06-09 11:15:00,298.679,116.776,
2004-06-09 11:20:00,298.801,117.252,
2004-06-09 11:25:00,298.933,118.031,
2004-06-09 11:30:00,299.070,119.030,
2004-06-09 11:35:00,299.208,120.174,
2004-06-09 11:40:00,299.343,121.404,
2004-06-09 11:45:00,299.474,122.683,
2004-06-09 11:50:00,299.600,123.985,
2004-06-09 11:55:00,299.720,125.296,
2004-06-09 12:00:00,299.834,125.472,
2004-06-09 12:05:00,299.941,126.393,
2004-06-09 12:10:00,300.037,126.858,
2004-06-09 12:15:00,300.165,127.818,
2004-06-09 12:20:00,300.308,129.081,
2004-06-09 12:25:00,300.457,130.511,
2004-06-09 12:30:00,300.607,131.994,
2004-06-09 12:35:00,300.751,133.464,
2004-06-09 12:40:00,300.887,134.894,
2004-06-09 12:45:00,301.016,136.266,
2004-06-09 12:50:00,301.136,137.573,
2004-06-09 12:55:00,301.248,138.811,
2004-06-09 13:00:00,301.351,138.159,
2004-06-09 13:05:00,301.446,139.064,
2004-06-09 13:10:00,301.535,140.051,
2004-06-09 13:15:00,301.625,141.162,
2004-06-09 13:20:00,301.718,142.307,
2004-06-09 13:25:00,301.814,143.460,
2004-06-09 13:30:00,301.908,144.587,
2004-06-09 13:35:00,301.998,145.661,
2004-06-09 13:40:00,302.087,146.713,
2004-06-09 13:45:00,302.170,147.688,
2004-06-09 13:50:00,302.247,148.589,
2004-06-09 13:55:00,302.319,149.421,
2004-06-09 14:00:00,302.386,149.243,
2004-06-09 14:05:00,302.451,150.839,
2004-06-09 14:10:00,302.514,151.523,
2004-06-09 14:15:00,302.575,152.194,
2004-06-09 14:20:00,302.649,152.996,
2004-06-09 14:25:00,302.730,153.867,
2004-06-09 14:30:00,302.812,154.734,
2004-06-09 14:35:00,302.890,155.558,
2004-06-09 14:40:00,302.964,156.317,
2004-06-09 14:45:00,303.031,157.004,
2004-06-09 14:50:00,303.093,157.617,
2004-06-09 14:55:00,303.150,158.161,
2004-06-09 15:00:00,303.201,164.211,
2004-06-09 15:05:00,303.261,163.398,
2004-06-09 15:10:00,303.294,163.675,
2004-06-09 15:15:00,303.310,163.759,
2004-06-09 15:20:00,303.328,163.835,
2004-06-09 15:25:00,303.341,163.854,
2004-06-09 15:30:00,303.350,163.825,
2004-06-09 15:35:00,303.357,163.758,
2004-06-09 15:40:00,303.363,163.665,
2004-06-09 15:45:00,303.367,163.552,
2004-06-09 15:50:00,303.370,163.425,
2004-06-09 15:55:00,303.373,163.287,
2004-06-09 16:00:00,303.376,179.883,
2004-06-09 16:05:00,303.410,178.438,
2004-06-09 16:10:00,303.396,178.191,
2004-06-09 16:15:00,303.336,177.376,
2004-06-09 16:20:00,303.279,176.581,
2004-06-09 16:25:00,303.200,175.524,
2004-06-09 16:30:00,303.114,174.382,
2004-06-09 16:35:00,303.026,173.214,
2004-06-09 16:40:00,302.940,172.063,
2004-06-09 16:45:00,302.857,170.944,
2004-06-09 16:50:00,302.779,169.875,
2004-06-09 16:55:00,302.706,168.863,
2004-06-09 17:00:00,302.638,189.195,
2004-06-09 17:05:00,302.613,187.427,
2004-06-09 17:10:00,302.542,186.562,
2004-06-09 17:15:00,302.464,185.592,
2004-06-09 17:20:00,302.379,184.546,
2004-06-09 17:25:00,302.286,183.397,
2004-06-09 17:30:00,302.189,182.211,
2004-06-09 17:35:00,302.092,181.016,
2004-06-09 17:40:00,301.996,179.835,
2004-06-09 17:45:00,301.903,178.686,
2004-06-09 17:50:00,301.814,177.581,
2004-06-09 17:55:00,301.730,176.526,
2004-06-09 18:00:00,301.650,191.183,
2004-06-09 18:05:00,301.599,188.402,
2004-06-09 18:10:00,301.511,187.399,
2004-06-09 18:15:00,301.448,186.677,
2004-06-09 18:20:00,301.379,185.873,
2004-06-09 18:25:00,301.300,184.962,
2004-06-09 18:30:00,301.215,183.974,
2004-06-09 18:35:00,301.125,182.935,
2004-06-09 18:40:00,301.033,181.864,
2004-06-09 18:45:00,300.939,180.869,
2004-06-09 18:50:00,300.844,179.916,
2004-06-09 18:55:00,300.750,178.965,
2004-06-09 19:00:00,300.656,181.382,
2004-06-09 19:05:00,300.569,179.018,
2004-06-09 19:10:00,300.448,177.779,
2004-06-09 19:15:00,300.302,176.259,
2004-06-09 19:20:00,300.143,174.581,
2004-06-09 19:25:00,299.977,172.831,
2004-06-09 19:30:00,299.810,171.055,
2004-06-09 19:35:00,299.642,169.283,
2004-06-09 19:40:00,299.477,167.526,
2004-06-09 19:45:00,299.313,165.789,
2004-06-09 19:50:00,299.151,164.078,
2004-06-09 19:55:00,298.992,162.398,
2004-06-09 20:00:00,298.836,159.015,
2004-06-09 20:05:00,298.675,155.620,
2004-06-09 20:10:00,298.544,154.235,
2004-06-09 20:15:00,297.534,142.892,
2004-06-09 20:20:00,297.086,137.888,
2004-06-09 20:25:00,296.879,135.610,
2004-06-09 20:30:00,296.748,134.186,
2004-06-09 20:35:00,296.640,133.021,
2004-06-09 20:40:00,296.543,131.984,
2004-06-09 20:45:00,296.455,131.033,
2004-06-09 20:50:00,296.372,130.148,
2004-06-09 20:55:00,296.292,129.299,
2004-06-09 21:00:00,296.216,114.289,
2004-06-09 21:05:00,296.089,112.565,
2004-06-09 21:10:00,296.020,111.743,
2004-06-09 21:15:00,295.886,110.186,
2004-06-09 21:20:00,295.777,108.904,
2004-06-09 21:25:00,295.679,107.753,
2004-06-09 21:30:00,295.590,106.705,
2004-06-09 21:35:00,295.508,105.739,
2004-06-09 21:40:00,295.431,104.826,
2004-06-09 21:45:00,295.360,103.991,
2004-06-09 21:50:00,295.295,103.221,
2004-06-09 21:55:00,295.234,102.500,
2004-06-09 22:00:00,295.177,81.737,
2004-06-09 22:05:00,295.068,80.342,
2004-06-09 22:10:00,295.021,79.665,
2004-06-09 22:15:00,294.982,79.068,
2004-06-09 22:20:00,294.950,78.549,
2004-06-09 22:25:00,294.906,77.885,
2004-06-09 22:30:00,294.863,77.255,
2004-06-09 22:35:00,294.823,76.648,
2004-06-09 22:40:00,294.786,76.073,
2004-06-09 22:45:00,294.750,75.524,
2004-06-09 22:50:00,294.717,74.632,
2004-06-09 22:55:00,294.683,73.773,
2004-06-09 23:00:00,294.652,55.594,
2004-06-09 23:05:00,294.574,54.207,
2004-06-09 23:10:00,294.549,53.446,
2004-06-09 23:15:00,294.471,52.125,
2004-06-09 23:20:00,294.397,50.876,
2004-06-09 23:25:00,294.340,49.836,
2004-06-09 23:30:00,294.288,48.884,
2004-06-09 23:35:00,294.241,48.005,
2004-06-09 23:40:00,294.197,47.174,
2004-06-09 23:45:00,294.155,46.386,
2004-06-09 23:50:00,294.115,45.634,
2004-06-09 23:55:00,294.077,44.916,
2004-06-10 00:00:00,294.040,32.754,
2004-06-10 00:05:00,293.968,31.632,
2004-06-10 00:10:00,293.911,30.682,
2004-06-10 00:15:00,293.769,28.791,
2004-06-10 00:20:00,293.659,27.262,
2004-06-10 00:25:00,293.567,25.955,
2004-06-10 00:30:00,293.486,24.768,
2004-06-10 00:35:00,293.411,23.661,
2004-06-10 00:40:00,293.341,22.620,
2004-06-10 00:45:00,293.275,21.619,
2004-06-10 00:50:00,293.213,20.677,
2004-06-10 00:55:00,293.156,19.783,
2004-06-10 01:00:00,293.101,16.841,
2004-06-10 01:05:00,293.043,15.953,
2004-06-10 01:10:00,293.030,15.554,
2004-06-10 01:15:00,292.961,14.511,
2004-06-10 01:20:00,292.936,13.958,
2004-06-10 01:25:00,292.893,13.198,
2004-06-10 01:30:00,292.858,12.537,
2004-06-10 01:35:00,292.822,11.867,
2004-06-10 01:40:00,292.788,11.236,
2004-06-10 01:45:00,292.756,10.622,
2004-06-10 01:50:00,292.726,10.032,
2004-06-10 01:55:00,292.697,9.459,
2004-06-10 02:00:00,292.668,7.776,
2004-06-10 02:05:00,292.637,7.194,
2004-06-10 02:10:00,292.613,6.692,
2004-06-10 02:15:00,292.520,5.422,
2004-06-10 02:20:00,292.438,4.271,
2004-06-10 02:25:00,292.368,3.260,
2004-06-10 02:30:00,292.304,2.326,
2004-06-10 02:35:00,292.244,1.435,
2004-06-10 02:40:00,292.188,0.585,
2004-06-10 02:45:00,292.134,0.084,
2004-06-10 02:50:00,292.085,0.084,
2004-06-10 02:55:00,292.038,0.084,
2004-06-10 03:00:00,291.993,0.084,
2004-06-10 03:05:00,291.949,0.084,
2004-06-10 03:10:00,291.908,0.084,
2004-06-10 03:15:00,291.857,0.084,
2004-06-10 03:20:00,291.832,0.084,
2004-06-10 03:25:00,291.794,0.084,
2004-06-10 03:30:00,291.759,0.084,
2004-06-10 03:35:00,291.723,0.084,
2004-06-10 03:40:00,291.689,0.084,
2004-06-10 03:45:00,291.656,0.084,
2004-06-10 03:50:00,291.624,0.084,
2004-06-10 03:55:00,291.593,0.084,
2004-06-10 04:00:00,291.563,0.337,
2004-06-10 04:05:00,291.537,0.337,
2004-06-10 04:10:00,291.508,0.337,
2004-06-10 04:15:00,291.491,0.337,
2004-06-10 04:20:00,291.471,0.337,
2004-06-10 04:25:00,291.441,0.337,
2004-06-10 04:30:00,291.407,0.337,
2004-06-10 04:35:00,291.374,0.337,
2004-06-10 04:40:00,291.341,0.337,
2004-06-10 04:45:00,291.310,0.337,
2004-06-10 04:50:00,291.279,0.337,
2004-06-10 04:55:00,291.250,0.337,
2004-06-10 05:00:00,291.221,2.274,
2004-06-10 05:05:00,291.213,2.274,
2004-06-10 05:10:00,291.177,2.274,
2004-06-10 05:15:00,291.146,2.274,
2004-06-10 05:20:00,291.164,2.274,
2004-06-10 05:25:00,291.170,2.274,
2004-06-10 05:30:00,291.161,2.274,
2004-06-10 05:35:00,291.145,2.274,
2004-06-10 05:40:00,291.124,2.274,
2004-06-10 05:45:00,291.101,2.274,
2004-06-10 05:50:00,291.077,2.274,
2004-06-10 05:55:00,291.052,2.274,
2004-06-10 06:00:00,291.026,12.210,
2004-06-10 06:05:00,291.050,15.258,
2004-06-10 06:10:00,291.038,15.379,
2004-06-10 06:15:00,292.361,33.857,
2004-06-10 06:20:00,292.872,41.326,
2004-06-10 06:25:00,293.020,43.838,
2004-06-10 06:30:00,293.017,44.267,
2004-06-10 06:35:00,292.971,44.081,
2004-06-10 06:40:00,292.915,43.739,
2004-06-10 06:45:00,292.858,43.365,
2004-06-10 06:50:00,292.804,42.987,
2004-06-10 06:55:00,292.752,42.611,
2004-06-10 07:00:00,292.702,43.342,
2004-06-10 07:05:00,292.657,43.804,
2004-06-10 07:10:00,292.618,43.741,
2004-06-10 07:15:00,292.594,43.866,
2004-06-10 07:20:00,292.569,43.960,
2004-06-10 07:25:00,292.548,44.087,
2004-06-10 07:30:00,292.531,44.242,
2004-06-10 07:35:00,292.523,44.496,
2004-06-10 07:40:00,292.537,45.030,
2004-06-10 07:45:00,292.570,45.817,
2004-06-10 07:50:00,292.617,46.764,
2004-06-10 07:55:00,292.670,47.791,
2004-06-10 08:00:00,292.727,27.811,
2004-06-10 08:05:00,292.740,31.529,
2004-06-10 08:10:00,292.831,32.772,
2004-06-10 08:15:00,292.923,34.111,
2004-06-10 08:20:00,293.051,36.000,
2004-06-10 08:25:00,293.222,38.491,
2004-06-10 08:30:00,293.420,41.338,
2004-06-10 08:35:00,293.632,44.338,
2004-06-10 08:40:00,293.846,47.336,
2004-06-10 08:45:00,294.055,50.236,
2004-06-10 08:50:00,294.256,52.987,
2004-06-10 08:55:00,294.445,55.567,
2004-06-10 09:00:00,294.626,52.201,
2004-06-10 09:05:00,294.788,67.825,
2004-06-10 09:10:00,295.058,71.485,
2004-06-10 09:15:00,295.271,74.258,
2004-06-10 09:20:00,295.493,76.989,
2004-06-10 09:25:00,295.751,80.209,
2004-06-10 09:30:00,296.013,83.456,
2004-06-10 09:35:00,296.267,86.550,
2004-06-10 09:40:00,296.505,89.447,
2004-06-10 09:45:00,296.727,92.126,
2004-06-10 09:50:00,296.931,94.587,
2004-06-10 09:55:00,297.118,96.839,
2004-06-10 10:00:00,297.290,99.229,
2004-06-10 10:05:00,297.448,101.131,
2004-06-10 10:10:00,297.591,103.912,
2004-06-10 10:15:00,297.746,106.743,
2004-06-10 10:20:00,297.923,109.752,
2004-06-10 10:25:00,298.114,112.872,
2004-06-10 10:30:00,298.308,115.961,
2004-06-10 10:35:00,298.497,118.911,
2004-06-10 10:40:00,298.675,121.666,
2004-06-10 10:45:00,298.841,124.205,
2004-06-10 10:50:00,298.994,126.530,
2004-06-10 10:55:00,299.134,128.655,
2004-06-10 11:00:00,299.262,129.851,
2004-06-10 11:05:00,299.378,131.008,
2004-06-10 11:10:00,299.477,132.497,
2004-06-10 11:15:00,299.592,134.200,
2004-06-10 11:20:00,299.729,136.168,
2004-06-10 11:25:00,299.880,138.297,
2004-06-10 11:30:00,300.035,140.467,
2004-06-10 11:35:00,300.186,142.576,
2004-06-10 11:40:00,300.329,144.568,
2004-06-10 11:45:00,300.462,146.423,
2004-06-10 11:50:00,300.585,148.137,
2004-06-10 11:55:00,300.698,149.717,
2004-06-10 12:00:00,300.802,149.981,
2004-06-10 12:05:00,300.895,150.270,
2004-06-10 12:10:00,300.973,151.122,
2004-06-10 12:15:00,301.063,152.162,
2004-06-10 12:20:00,301.166,153.404,
2004-06-10 12:25:00,301.276,154.765,
2004-06-10 12:30:00,301.388,156.155,
2004-06-10 12:35:00,301.497,157.508,
2004-06-10 12:40:00,301.600,158.789,
2004-06-10 12:45:00,301.696,159.984,
2004-06-10 12:50:00,301.784,161.088,
2004-06-10 12:55:00,301.866,162.104,
2004-06-10 13:00:00,301.940,161.010,
2004-06-10 13:05:00,302.005,159.156,
2004-06-10 13:10:00,302.052,160.590,
2004-06-10 13:15:00,302.139,162.348,
2004-06-10 13:20:00,302.302,164.971,
2004-06-10 13:25:00,302.466,167.469,
2004-06-10 13:30:00,302.618,169.721,
2004-06-10 13:35:00,302.751,171.654,
2004-06-10 13:40:00,302.869,173.315,
2004-06-10 13:45:00,302.971,174.727,
2004-06-10 13:50:00,303.060,175.923,
2004-06-10 13:55:00,303.137,176.934,
2004-06-10 14:00:00,303.203,176.766,
2004-06-10 14:05:00,303.263,176.759,
2004-06-10 14:10:00,303.312,178.141,
2004-06-10 14:15:00,303.374,179.546,
2004-06-10 14:20:00,303.442,180.898,
2004-06-10 14:25:00,303.512,182.183,
2004-06-10 14:30:00,303.579,183.341,
2004-06-10 14:35:00,303.640,184.350,
2004-06-10 14:40:00,303.695,185.215,
2004-06-10 14:45:00,303.743,185.952,
2004-06-10 14:50:00,303.785,186.577,
2004-06-10 14:55:00,303.821,187.109,
2004-06-10 15:00:00,303.853,194.150,
2004-06-10 15:05:00,303.898,193.015,
2004-06-10 15:10:00,303.910,193.301,
2004-06-10 15:15:00,303.935,193.716,
2004-06-10 15:20:00,303.955,194.057,
2004-06-10 15:25:00,303.972,194.337,
2004-06-10 15:30:00,303.987,194.574,
2004-06-10 15:35:00,304.000,194.779,
2004-06-10 15:40:00,304.011,194.959,
2004-06-10 15:45:00,304.021,195.117,
